,53079EAN4 Corp,88732JAJ7 Corp,92553PAC6 Corp,314275AC2 Corp
Company,Liberty Mutual Group Inc,Time Warner Cable LLC,Paramount Global,Macy's Retail Holdings LLC
Ticker,LIBMUT,CHTR,PARA,M
Rating,BB+,BB+,BB+,BB+
Issue Date,2007-03-07 00:00:00,2007-10-30 00:00:00,2007-10-05 00:00:00,2007-03-12 00:00:00
Maturity Date,2037-03-15 00:00:00,2037-05-01 00:00:00,2037-10-05 00:00:00,2037-03-15 00:00:00
2023-05-30 00:00:00,67.575,95.296,67.575,67.575
2023-05-31 00:00:00,67.62,95.637,67.62,67.62
2023-06-01 00:00:00,66.435,95.825,66.435,66.435
2023-06-02 00:00:00,67.331,94.712,67.331,67.331
2023-06-05 00:00:00,68.235,94.826,68.235,68.235
2023-06-06 00:00:00,68.823,97.284,68.823,68.823
2023-06-07 00:00:00,69.335,93.943,69.335,69.335
2023-06-08 00:00:00,68.799,94.38,68.799,68.799
2023-06-09 00:00:00,69.007,93.91,69.007,69.007
2023-06-12 00:00:00,68.338,94,68.338,68.338
2023-06-13 00:00:00,67.812,93.515,67.812,67.812
2023-06-14 00:00:00,67.301,93.653,67.301,67.301
2023-06-15 00:00:00,68.079,94.299,68.079,68.079
2023-06-16 00:00:00,67.953,94.431,67.953,67.953
2023-06-20 00:00:00,67.698,94.861,67.698,67.698
2023-06-21 00:00:00,67.77,95.261,67.77,67.77
2023-06-22 00:00:00,67.608,95.352,67.608,67.608
2023-06-23 00:00:00,67.54,95.203,67.54,67.54
2023-06-26 00:00:00,67.549,95.579,67.549,67.549
2023-06-27 00:00:00,67.691,96.447,67.691,67.691
2023-06-28 00:00:00,68.626,96.908,68.626,68.626
2023-06-29 00:00:00,69.105,95.632,69.105,69.105
2023-06-30 00:00:00,70.274,96.213,70.274,70.274
2023-07-03 00:00:00,71.322,95.998,71.322,71.322
2023-07-05 00:00:00,71.875,95.536,71.875,71.875
2023-07-06 00:00:00,71.795,92.971,71.795,71.795
2023-07-07 00:00:00,72.131,94.482,72.131,72.131
2023-07-10 00:00:00,72.95,95.029,72.95,72.95
2023-07-11 00:00:00,74.953,96.084,74.953,74.953
2023-07-12 00:00:00,75.42,95.725,75.42,75.42
2023-07-13 00:00:00,75.366,97.163,75.366,75.366
2023-07-14 00:00:00,74.91,96.164,74.91,74.91
2023-07-17 00:00:00,75.163,96.169,75.163,75.163
2023-07-18 00:00:00,76.959,96.77,76.959,76.959
2023-07-19 00:00:00,77.244,97.918,77.244,77.244
2023-07-20 00:00:00,76.824,96.206,76.824,76.824
2023-07-21 00:00:00,77.142,96.503,77.142,77.142
2023-07-24 00:00:00,77.817,97.435,77.817,77.817
2023-07-25 00:00:00,78.27,95.854,78.27,78.27
2023-07-26 00:00:00,78.385,95.942,78.385,78.385
2023-07-27 00:00:00,77.429,95.786,77.429,77.429
2023-07-28 00:00:00,77.64,95.489,77.64,77.64
2023-07-31 00:00:00,79.182,95.325,79.182,79.182
2023-08-01 00:00:00,79.679,94.772,79.679,79.679
2023-08-02 00:00:00,79.221,95.025,79.221,79.221
2023-08-03 00:00:00,79.058,94.455,79.058,79.058
2023-08-04 00:00:00,79.22,95.167,79.22,79.22
2023-08-07 00:00:00,79.619,94.781,79.619,79.619
2023-08-08 00:00:00,79.222,96.253,79.222,79.222
2023-08-09 00:00:00,78.945,95.836,78.945,78.945
2023-08-10 00:00:00,78.987,94.326,78.987,78.987
2023-08-11 00:00:00,79.3,94.412,79.3,79.3
2023-08-14 00:00:00,79.03,94.609,79.03,79.03
2023-08-15 00:00:00,79.119,93.891,79.119,79.119
2023-08-16 00:00:00,79.246,93.477,79.246,79.246
2023-08-17 00:00:00,78.932,93.898,78.932,78.932
2023-08-18 00:00:00,78.159,93.313,78.159,78.159
2023-08-21 00:00:00,77.897,92.6,77.897,77.897
2023-08-22 00:00:00,77.702,92.867,77.702,77.702
2023-08-23 00:00:00,77.798,94.097,77.798,77.798
2023-08-24 00:00:00,77.007,93.048,77.007,77.007
2023-08-25 00:00:00,76.879,94.498,76.879,76.879
2023-08-28 00:00:00,77.296,94.13,77.296,77.296
2023-08-29 00:00:00,76.854,95.431,76.854,76.854
2023-08-30 00:00:00,77.497,95.087,77.497,77.497
2023-08-31 00:00:00,77.847,95.48,77.847,77.847
2023-09-01 00:00:00,78.906,94.319,78.906,78.906
2023-09-05 00:00:00,78.424,93.202,78.424,78.424
2023-09-06 00:00:00,78.491,93.526,78.491,78.491
2023-09-07 00:00:00,78.042,93.112,78.042,78.042
2023-09-08 00:00:00,78.785,91.628,78.785,78.785
2023-09-11 00:00:00,77.996,92.617,77.996,77.996
2023-09-12 00:00:00,78.586,92.65,78.586,78.586
2023-09-13 00:00:00,79.553,91.793,79.553,79.553
2023-09-14 00:00:00,80.177,92.731,80.177,80.177
2023-09-15 00:00:00,80.402,91.926,80.402,80.402
2023-09-18 00:00:00,80.28,93.185,80.28,80.28
2023-09-19 00:00:00,79.239,92.405,79.239,79.239
2023-09-20 00:00:00,79.31,92.083,79.31,79.31
2023-09-21 00:00:00,78.845,91.288,78.845,78.845
2023-09-22 00:00:00,77.998,92.565,77.998,77.998
2023-09-25 00:00:00,77.015,91.521,77.015,77.015
2023-09-26 00:00:00,76.027,91.443,76.027,76.027
2023-09-27 00:00:00,77.434,90.63,77.434,77.434
2023-09-28 00:00:00,77.151,90.623,77.151,77.151
2023-09-29 00:00:00,76.748,90.565,76.748,76.748
2023-10-02 00:00:00,74.776,89.768,74.776,74.776
2023-10-03 00:00:00,73.62,88.283,73.62,73.62
2023-10-04 00:00:00,72.964,89.119,72.964,72.964
2023-10-05 00:00:00,71.82,89.249,71.82,71.82
2023-10-06 00:00:00,72.38,88.981,72.38,72.38
2023-10-10 00:00:00,73.676,90.407,73.676,73.676
2023-10-11 00:00:00,74.505,90.981,74.505,74.505
2023-10-12 00:00:00,73.974,89.994,73.974,73.974
2023-10-13 00:00:00,74.563,90.744,74.563,74.563
2023-10-16 00:00:00,74.163,90.568,74.163,74.163
2023-10-17 00:00:00,73.672,89.079,73.672,73.672
2023-10-18 00:00:00,72.954,88.053,72.954,72.954
2023-10-19 00:00:00,70.978,87.163,70.978,70.978
2023-10-20 00:00:00,70.256,88.351,70.256,70.256
2023-10-23 00:00:00,71.423,88.648,71.423,71.423
2023-10-24 00:00:00,72.079,88.932,72.079,72.079
2023-10-25 00:00:00,71.808,87.925,71.808,71.808
2023-10-26 00:00:00,71.136,89.249,71.136,71.136
2023-10-27 00:00:00,71.039,88.695,71.039,71.039
2023-10-30 00:00:00,71.226,88.576,71.226,71.226
2023-10-31 00:00:00,71.463,87.934,71.463,71.463
2023-11-01 00:00:00,71.861,89.811,71.861,71.861
2023-11-02 00:00:00,73.266,90.167,73.266,73.266
2023-11-03 00:00:00,75.749,90.954,75.749,75.749
2023-11-06 00:00:00,74.299,90.668,74.299,74.299
2023-11-07 00:00:00,73.586,91.257,73.586,73.586
2023-11-08 00:00:00,72.696,91.91,72.696,72.696
2023-11-09 00:00:00,73.427,90.925,73.427,73.427
2023-11-10 00:00:00,73.046,91.181,73.046,73.046
2023-11-13 00:00:00,72.73,91.107,72.73,72.73
2023-11-14 00:00:00,74.059,92.863,74.059,74.059
2023-11-15 00:00:00,74.871,91.742,74.871,74.871
2023-11-16 00:00:00,72.94,92.963,72.94,72.94
2023-11-17 00:00:00,75.562,92.745,75.562,75.562
2023-11-20 00:00:00,73.82,92.912,73.82,73.82
2023-11-21 00:00:00,74.303,93.071,74.303,74.303
2023-11-22 00:00:00,73.726,93.057,73.726,73.726
2023-11-24 00:00:00,73.738,92.645,73.738,73.738
2023-11-27 00:00:00,73.781,93.375,73.781,73.781
2023-11-28 00:00:00,74.769,93.826,74.769,74.769
2023-11-29 00:00:00,75.31,95.229,75.31,75.31
2023-11-30 00:00:00,75.645,94.414,75.645,75.645
2023-12-01 00:00:00,76.557,95.431,76.557,76.557
2023-12-04 00:00:00,77.301,94.921,77.301,77.301
2023-12-05 00:00:00,77.214,94.895,77.214,77.214
2023-12-06 00:00:00,75.144,95.991,75.144,75.144
2023-12-07 00:00:00,74.584,94.692,74.584,74.584
2023-12-08 00:00:00,74.27,94.173,74.27,74.27
2023-12-11 00:00:00,74.167,94.041,74.167,74.167
2023-12-12 00:00:00,73.233,94.474,73.233,73.233
2023-12-13 00:00:00,74.603,96.488,74.603,74.603
2023-12-14 00:00:00,78.069,98.353,78.069,78.069
2023-12-15 00:00:00,77.874,98.184,77.874,77.874
2023-12-18 00:00:00,78.6,98.022,78.6,78.6
2023-12-19 00:00:00,79.961,97.935,79.961,79.961
2023-12-20 00:00:00,79.759,98.223,79.759,79.759
2023-12-21 00:00:00,79.641,98.185,79.641,79.641
2023-12-22 00:00:00,79.669,97.526,79.669,79.669
2023-12-26 00:00:00,79.96,97.508,79.96,79.96
2023-12-27 00:00:00,81.758,98.641,81.758,81.758
2023-12-28 00:00:00,81.487,98.567,81.487,81.487
2023-12-29 00:00:00,80.303,98.159,80.303,80.303
2024-01-02 00:00:00,79.352,97.85,79.352,79.352
2024-01-03 00:00:00,79.17,97.427,79.17,79.17
2024-01-04 00:00:00,79.47,96.646,79.47,79.47
2024-01-05 00:00:00,79.952,96.528,79.952,79.952
2024-01-08 00:00:00,79.565,96.914,79.565,79.565
2024-01-09 00:00:00,80.042,97.704,80.042,80.042
2024-01-10 00:00:00,79.421,97.679,79.421,79.421
2024-01-11 00:00:00,79.822,98.786,79.822,79.822
2024-01-12 00:00:00,79.668,98.403,79.668,79.668
2024-01-16 00:00:00,79.255,98.09,79.255,79.255
2024-01-17 00:00:00,79.255,98.316,79.255,79.255
2024-01-18 00:00:00,78.207,97.879,78.207,78.207
2024-01-19 00:00:00,77.717,98.074,77.717,77.717
2024-01-22 00:00:00,78.618,98.47,78.618,78.618
2024-01-23 00:00:00,78.872,98.163,78.872,78.872
2024-01-24 00:00:00,78.793,97.836,78.793,78.793
2024-01-25 00:00:00,79.601,98.186,79.601,79.601
2024-01-26 00:00:00,80.459,98.374,80.459,80.459
2024-01-29 00:00:00,81.549,99.004,81.549,81.549
2024-01-30 00:00:00,81.463,99.207,81.463,81.463
2024-01-31 00:00:00,81.014,99.838,81.014,81.014
2024-02-01 00:00:00,81.264,100.006,81.264,81.264
2024-02-02 00:00:00,80.006,98.186,80.006,80.006
2024-02-05 00:00:00,78.935,97.19,78.935,78.935
2024-02-06 00:00:00,79.408,97.629,79.408,79.408
2024-02-07 00:00:00,79.412,97.263,79.412,79.412
2024-02-08 00:00:00,79.238,96.572,79.238,79.238
2024-02-09 00:00:00,79.599,96.502,79.599,79.599
2024-02-12 00:00:00,79.304,95.749,79.304,79.304
2024-02-13 00:00:00,78.524,94.397,78.524,78.524
2024-02-14 00:00:00,78.538,94.684,78.538,78.538
2024-02-15 00:00:00,78.746,94.832,78.746,78.746
2024-02-16 00:00:00,77.999,94.503,77.999,77.999
2024-02-20 00:00:00,77.166,94.379,77.166,77.166
2024-02-21 00:00:00,77.345,94.615,77.345,77.345
2024-02-22 00:00:00,77.517,94.353,77.517,77.517
2024-02-23 00:00:00,77.871,94.908,77.871,77.871
2024-02-26 00:00:00,77.727,94.194,77.727,77.727
2024-02-27 00:00:00,78.012,94.168,78.012,78.012
2024-02-28 00:00:00,78.004,94.165,78.004,78.004
2024-02-29 00:00:00,78.251,94.108,78.251,78.251
2024-03-01 00:00:00,78.558,94.591,78.558,78.558
2024-03-04 00:00:00,79.997,93.817,79.997,79.997
2024-03-05 00:00:00,79.942,94.331,79.942,79.942
2024-03-06 00:00:00,80.841,94.724,80.841,80.841
2024-03-07 00:00:00,81.277,94.835,81.277,81.277
2024-03-08 00:00:00,79.356,95.233,79.356,79.356
2024-03-11 00:00:00,79.914,95.145,79.914,79.914
2024-03-12 00:00:00,81.769,94.75,81.769,81.769
2024-03-13 00:00:00,82.24,94.692,82.24,82.24
2024-03-14 00:00:00,82.13,93.983,82.13,82.13
2024-03-15 00:00:00,82.138,94.262,82.138,82.138
2024-03-18 00:00:00,81.957,94.159,81.957,81.957
2024-03-19 00:00:00,82.795,94.345,82.795,82.795
2024-03-20 00:00:00,82.621,94.348,82.621,82.621
2024-03-21 00:00:00,83.045,94.509,83.045,83.045
2024-03-22 00:00:00,82.915,94.841,82.915,82.915
2024-03-25 00:00:00,83.41,94.43,83.41,83.41
2024-03-26 00:00:00,83.437,94.249,83.437,83.437
2024-03-27 00:00:00,83.783,94.466,83.783,83.783
2024-03-28 00:00:00,83.656,94.61,83.656,83.656
2024-04-01 00:00:00,83.71,93.805,83.71,83.71
2024-04-02 00:00:00,83.815,93.476,83.815,83.815
2024-04-03 00:00:00,84.323,93.612,84.323,84.323
2024-04-04 00:00:00,84.957,93.629,84.957,84.957
2024-04-05 00:00:00,84.593,93.004,84.593,84.593
2024-04-08 00:00:00,84.763,93.263,84.763,84.763
2024-04-09 00:00:00,84.459,93.666,84.459,84.459
2024-04-10 00:00:00,84.282,92.185,84.282,84.282
2024-04-11 00:00:00,84.051,91.812,84.051,84.051
2024-04-12 00:00:00,82.822,92.219,82.822,82.822
2024-04-15 00:00:00,81.894,91.108,81.894,81.894
2024-04-16 00:00:00,81.209,90.157,81.209,81.209
2024-04-17 00:00:00,82.016,90.848,82.016,82.016
2024-04-18 00:00:00,80.13,89.975,80.13,80.13
2024-04-19 00:00:00,79.641,90.762,79.641,79.641
2024-04-22 00:00:00,81.051,91.163,81.051,81.051
2024-04-23 00:00:00,80.944,91.171,80.944,80.944
2024-04-24 00:00:00,81.449,90.935,81.449,81.449
2024-04-25 00:00:00,81.131,90.455,81.131,81.131
2024-04-26 00:00:00,81.927,90.9,81.927,81.927
2024-04-29 00:00:00,82.022,91.378,82.022,82.022
2024-04-30 00:00:00,80.748,90.963,80.748,80.748
2024-05-01 00:00:00,80.857,91.468,80.857,80.857
2024-05-02 00:00:00,81.914,92.026,81.914,81.914
2024-05-03 00:00:00,82.62,92.928,82.62,82.62
2024-05-06 00:00:00,83.202,93.462,83.202,83.202
2024-05-07 00:00:00,83.664,93.914,83.664,83.664
2024-05-08 00:00:00,83.158,93.585,83.158,83.158
2024-05-09 00:00:00,82.887,93.893,82.887,82.887
2024-05-10 00:00:00,83.142,93.681,83.142,83.142
2024-05-13 00:00:00,83.43,93.745,83.43,83.43
2024-05-14 00:00:00,83.038,93.851,83.038,83.038
2024-05-15 00:00:00,83.18,94.619,83.18,83.18
2024-05-16 00:00:00,83.61,94.434,83.61,83.61
2024-05-17 00:00:00,83.884,94.246,83.884,83.884
2024-05-20 00:00:00,83.648,94.062,83.648,83.648
2024-05-21 00:00:00,83.474,94.322,83.474,83.474
2024-05-22 00:00:00,83.169,94.567,83.169,83.169
2024-05-23 00:00:00,83.161,94.145,83.161,83.161
2024-05-24 00:00:00,82.611,94.707,82.611,82.611
2024-05-28 00:00:00,83.03,93.885,83.03,83.03
2024-05-29 00:00:00,82.336,93.462,82.336,82.336
2024-05-30 00:00:00,82.845,94.225,82.845,82.845
2024-05-31 00:00:00,83.018,94.673,83.018,83.018
2024-06-03 00:00:00,83.068,95.604,83.068,83.068
2024-06-04 00:00:00,81.963,95.805,81.963,81.963
2024-06-05 00:00:00,82.347,96.172,82.347,82.347
2024-06-06 00:00:00,82.123,96.24,82.123,82.123
2024-06-07 00:00:00,81.641,95.066,81.641,81.641
2024-06-10 00:00:00,81.652,94.799,81.652,81.652
2024-06-11 00:00:00,82.359,95.284,82.359,82.359
2024-06-12 00:00:00,83.054,95.869,83.054,83.054
2024-06-13 00:00:00,82.4,96.052,82.4,82.4
2024-06-14 00:00:00,81.89,96.266,81.89,81.89
2024-06-17 00:00:00,81.573,95.573,81.573,81.573
2024-06-18 00:00:00,82.132,96.033,82.132,82.132
2024-06-20 00:00:00,82.439,95.796,82.439,82.439
2024-06-21 00:00:00,82.266,95.884,82.266,82.266
2024-06-24 00:00:00,82.493,96.136,82.493,82.493
2024-06-25 00:00:00,82.109,95.923,82.109,82.109
2024-06-26 00:00:00,81.824,94.874,81.824,81.824
2024-06-27 00:00:00,81.727,95.291,81.727,81.727
2024-06-28 00:00:00,82.953,94.737,82.953,82.953
2024-07-01 00:00:00,82.7,94.338,82.7,82.7
2024-07-02 00:00:00,82.733,94.755,82.733,82.733
2024-07-03 00:00:00,82.667,95.708,82.667,82.667
2024-07-05 00:00:00,83.368,96.408,83.368,83.368
2024-07-08 00:00:00,83.09,96.413,83.09,83.09
2024-07-09 00:00:00,83.158,96.201,83.158,83.158
2024-07-10 00:00:00,83.472,96.02,83.472,83.472
2024-07-11 00:00:00,84.263,96.696,84.263,84.263
2024-07-12 00:00:00,84.164,97.094,84.164,84.164
2024-07-15 00:00:00,84.629,96.705,84.629,84.629
2024-07-16 00:00:00,85.077,97.219,85.077,85.077
2024-07-17 00:00:00,85.162,97.086,85.162,85.162
2024-07-18 00:00:00,84.938,96.835,84.938,84.938
2024-07-19 00:00:00,84,96.571,84,84
2024-07-22 00:00:00,84.832,96.597,84.832,84.832
2024-07-23 00:00:00,84.365,96.154,84.365,84.365
2024-07-24 00:00:00,83.527,95.678,83.527,83.527
2024-07-25 00:00:00,83.555,95.87,83.555,83.555
2024-07-26 00:00:00,85.084,96.704,85.084,85.084
2024-07-29 00:00:00,84.951,97.362,84.951,84.951
2024-07-30 00:00:00,84.025,97.527,84.025,84.025
2024-07-31 00:00:00,85.583,98.325,85.583,85.583
2024-08-01 00:00:00,85.157,98.362,85.157,85.157
2024-08-02 00:00:00,84.207,98.519,84.207,84.207
2024-08-05 00:00:00,84.035,97.52,84.035,84.035
2024-08-06 00:00:00,85.036,97.483,85.036,85.036
2024-08-07 00:00:00,85.525,97.578,85.525,85.525
2024-08-08 00:00:00,84.642,97.081,84.642,84.642
2024-08-09 00:00:00,84.051,97.469,84.051,84.051
2024-08-12 00:00:00,84.948,97.771,84.948,84.948
2024-08-13 00:00:00,84.971,98.161,84.971,84.971
2024-08-14 00:00:00,85.077,98.369,85.077,85.077
2024-08-15 00:00:00,85.094,98.287,85.094,85.094
2024-08-16 00:00:00,85.258,98.461,85.258,85.258
2024-08-19 00:00:00,85.675,98.497,85.675,85.675
2024-08-20 00:00:00,85.391,99.1,85.391,85.391
2024-08-21 00:00:00,85.438,99.009,85.438,85.438
2024-08-22 00:00:00,85.46,98.758,85.46,85.46
2024-08-23 00:00:00,85.669,99.188,85.669,85.669
2024-08-26 00:00:00,86.009,99.105,86.009,86.009
2024-08-27 00:00:00,85.53,98.947,85.53,85.53
2024-08-28 00:00:00,84.873,98.831,84.873,84.873
2024-08-29 00:00:00,84.677,98.721,84.677,84.677
2024-08-30 00:00:00,84.89,99.078,84.89,84.89
2024-09-03 00:00:00,83.613,99.156,83.613,83.613
2024-09-04 00:00:00,83.487,100.101,83.487,83.487
2024-09-05 00:00:00,83.517,100.456,83.517,83.517
2024-09-06 00:00:00,83.111,100.338,83.111,83.111
2024-09-09 00:00:00,82.012,100.696,82.012,82.012
2024-09-10 00:00:00,80.463,100.457,80.463,80.463
2024-09-11 00:00:00,81.399,100.295,81.399,81.399
2024-09-12 00:00:00,82.88,100.219,82.88,82.88
2024-09-13 00:00:00,83.44,100.495,83.44,83.44
2024-09-16 00:00:00,83.039,100.826,83.039,83.039
2024-09-17 00:00:00,83.539,100.627,83.539,83.539
2024-09-18 00:00:00,83.494,100.26,83.494,83.494
2024-09-19 00:00:00,84.059,100.435,84.059,84.059
2024-09-20 00:00:00,84.084,99.931,84.084,84.084
2024-09-23 00:00:00,83.634,99.983,83.634,83.634
2024-09-24 00:00:00,84.537,100.213,84.537,84.537
2024-09-25 00:00:00,83.955,99.659,83.955,83.955
2024-09-26 00:00:00,82.484,99.283,82.484,82.484
2024-09-27 00:00:00,82.647,99.59,82.647,82.647
2024-09-30 00:00:00,82.179,99.31,82.179,82.179
2024-10-01 00:00:00,81.927,99.644,81.927,81.927
2024-10-02 00:00:00,81.846,99.361,81.846,81.846
2024-10-03 00:00:00,82.424,98.931,82.424,82.424
2024-10-04 00:00:00,82.115,98.171,82.115,82.115
2024-10-07 00:00:00,81.911,97.676,81.911,81.911
2024-10-08 00:00:00,81.005,97.763,81.005,81.005
2024-10-09 00:00:00,80.233,97.324,80.233,80.233
2024-10-10 00:00:00,80.007,97.502,80.007,80.007
2024-10-11 00:00:00,80.305,97.272,80.305,80.305
2024-10-15 00:00:00,79.147,98.264,79.147,79.147
2024-10-16 00:00:00,79.962,98.704,79.962,79.962
2024-10-17 00:00:00,80.422,98.429,80.422,80.422
2024-10-18 00:00:00,80.41,98.434,80.41,80.41
2024-10-21 00:00:00,80.136,97.063,80.136,80.136
2024-10-22 00:00:00,80.292,96.794,80.292,80.292
2024-10-23 00:00:00,79.242,96.342,79.242,79.242
2024-10-24 00:00:00,81.712,96.733,81.712,81.712
2024-10-25 00:00:00,82.478,96.643,82.478,82.478
2024-10-28 00:00:00,81.437,96.482,81.437,81.437
2024-10-29 00:00:00,81.177,96.739,81.177,81.177
2024-10-30 00:00:00,82.053,96.163,82.053,82.053
2024-10-31 00:00:00,82.856,96.265,82.856,82.856
2024-11-01 00:00:00,82.56,95.587,82.56,82.56
2024-11-04 00:00:00,83.678,96.865,83.678,83.678
2024-11-05 00:00:00,83.924,97.749,83.924,83.924
2024-11-06 00:00:00,84.172,97.024,84.172,84.172
2024-11-07 00:00:00,83.679,98.163,83.679,83.679
2024-11-08 00:00:00,84.979,98.816,84.979,84.979
2024-11-12 00:00:00,83.497,97.835,83.497,83.497
2024-11-13 00:00:00,84.094,97.676,84.094,84.094
2024-11-14 00:00:00,83.7,97.448,83.7,83.7
2024-11-15 00:00:00,83.452,97.73,83.452,83.452
2024-11-18 00:00:00,82.925,97.983,82.925,82.925
2024-11-19 00:00:00,83.411,97.698,83.411,83.411
2024-11-20 00:00:00,83.206,97.747,83.206,83.206
2024-11-21 00:00:00,83.821,97.494,83.821,83.821
2024-11-22 00:00:00,83.733,97.705,83.733,83.733
2024-11-25 00:00:00,83.92,98.823,83.92,83.92
2024-11-26 00:00:00,83.615,98.458,83.615,83.615
2024-11-27 00:00:00,83.62,98.871,83.62,83.62
2024-11-29 00:00:00,83.759,99.627,83.759,83.759
2024-12-02 00:00:00,83.851,99.752,83.851,83.851
2024-12-03 00:00:00,83.556,99.508,83.556,83.556
2024-12-04 00:00:00,83.119,99.907,83.119,83.119
2024-12-05 00:00:00,83.263,100.108,83.263,83.263
2024-12-06 00:00:00,82.719,100.294,82.719,82.719
2024-12-09 00:00:00,82.595,99.981,82.595,82.595
2024-12-10 00:00:00,82.422,99.712,82.422,82.422
2024-12-11 00:00:00,82.729,99.479,82.729,82.729
2024-12-12 00:00:00,82.991,99.027,82.991,82.991
2024-12-13 00:00:00,81.961,98.495,81.961,81.961
2024-12-16 00:00:00,81.544,98.618,81.544,81.544
2024-12-17 00:00:00,80.789,98.522,80.789,80.789
2024-12-18 00:00:00,81.076,97.33,81.076,81.076
2024-12-19 00:00:00,80.635,96.816,80.635,80.635
2024-12-20 00:00:00,80.499,97.044,80.499,80.499
2024-12-23 00:00:00,80.451,96.511,80.451,80.451
2024-12-24 00:00:00,80.462,96.518,80.462,80.462
2024-12-26 00:00:00,80.915,96.706,80.915,80.915
2024-12-27 00:00:00,80.449,96.372,80.449,80.449
2024-12-30 00:00:00,80.877,97.033,80.877,80.877
2024-12-31 00:00:00,81.778,96.897,81.778,81.778
2025-01-02 00:00:00,82.213,97.025,82.213,82.213
2025-01-03 00:00:00,82.165,96.349,82.165,82.165
2025-01-06 00:00:00,82.681,96.012,82.681,82.681
2025-01-07 00:00:00,82.065,95.498,82.065,82.065
2025-01-08 00:00:00,81.858,95.787,81.858,81.858
2025-01-09 00:00:00,81.795,95.739,81.795,81.795
2025-01-10 00:00:00,81.942,95.741,81.942,81.942
2025-01-13 00:00:00,81.681,95.626,81.681,81.681
2025-01-14 00:00:00,81.894,95.527,81.894,81.894
2025-01-15 00:00:00,83.172,97.161,83.172,83.172
2025-01-16 00:00:00,83.175,97.587,83.175,83.175
2025-01-17 00:00:00,83.084,97.86,83.084,83.084
2025-01-21 00:00:00,82.6,98.047,82.6,82.6
2025-01-22 00:00:00,82.52,97.947,82.52,82.52
2025-01-23 00:00:00,82.542,97.695,82.542,82.542
2025-01-24 00:00:00,82.638,97.909,82.638,82.638
2025-01-27 00:00:00,82.416,98.541,82.416,82.416
2025-01-28 00:00:00,82.576,98.699,82.576,82.576
2025-01-29 00:00:00,82.309,98.634,82.309,82.309
2025-01-30 00:00:00,82.34,98.5,82.34,82.34
2025-01-31 00:00:00,82.236,98.374,82.236,82.236
2025-02-03 00:00:00,81.333,97.849,81.333,81.333
2025-02-04 00:00:00,81.808,98.172,81.808,81.808
2025-02-05 00:00:00,82.45,98.893,82.45,82.45
2025-02-06 00:00:00,82.534,98.695,82.534,82.534
2025-02-07 00:00:00,82.456,98.166,82.456,82.456
2025-02-10 00:00:00,82.168,98.211,82.168,82.168
2025-02-11 00:00:00,81.702,97.884,81.702,81.702
2025-02-12 00:00:00,81.452,97.431,81.452,81.452
2025-02-13 00:00:00,81.606,98.209,81.606,81.606
2025-02-14 00:00:00,81.073,98.614,81.073,81.073
2025-02-18 00:00:00,81.419,98.066,81.419,81.419
2025-02-19 00:00:00,81.413,98.191,81.413,81.413
2025-02-20 00:00:00,81.63,98.271,81.63,81.63
2025-02-21 00:00:00,81.345,98.709,81.345,81.345
2025-02-24 00:00:00,80.553,99.109,80.553,80.553
2025-02-25 00:00:00,80.436,99.771,80.436,80.436
2025-02-26 00:00:00,80.026,99.806,80.026,80.026
2025-02-27 00:00:00,79.285,99.578,79.285,79.285
2025-02-28 00:00:00,78.543,99.745,78.543,78.543
2025-03-03 00:00:00,77.51,100.081,77.51,77.51
2025-03-04 00:00:00,76.085,99.555,76.085,76.085
2025-03-05 00:00:00,75.707,99.604,75.707,75.707
2025-03-06 00:00:00,75.083,99.28,75.083,75.083
2025-03-07 00:00:00,75.881,99.121,75.881,75.881
2025-03-10 00:00:00,75.501,99.677,75.501,75.501
2025-03-11 00:00:00,75.465,98.625,75.465,75.465
2025-03-12 00:00:00,75.87,98.576,75.87,75.87
2025-03-13 00:00:00,74.341,98.51,74.341,74.341
2025-03-14 00:00:00,75.429,98.419,75.429,75.429
2025-03-17 00:00:00,75.992,98.561,75.992,75.992
2025-03-18 00:00:00,76.464,98.755,76.464,76.464
2025-03-19 00:00:00,77.239,99.308,77.239,77.239
2025-03-20 00:00:00,77.523,99.371,77.523,77.523
2025-03-21 00:00:00,77.595,99.224,77.595,77.595
2025-03-24 00:00:00,78.048,98.681,78.048,78.048
2025-03-25 00:00:00,77.696,98.637,77.696,77.696
2025-03-26 00:00:00,77.254,98.395,77.254,77.254
2025-03-27 00:00:00,77.345,98.329,77.345,77.345
2025-03-28 00:00:00,77.058,99.233,77.058,77.058
2025-03-31 00:00:00,76.503,99.432,76.503,76.503
2025-04-01 00:00:00,76.754,99.402,76.754,76.754
2025-04-02 00:00:00,76.441,99.81,76.441,76.441
2025-04-03 00:00:00,70.113,99.622,70.113,70.113
2025-04-04 00:00:00,63.48,99.257,63.48,63.48
2025-04-07 00:00:00,60.557,97.466,60.557,60.557
2025-04-08 00:00:00,61.125,97.264,61.125,61.125
2025-04-09 00:00:00,62.795,94.631,62.795,62.795
2025-04-10 00:00:00,63.286,96.033,63.286,63.286
2025-04-11 00:00:00,61.709,95.246,61.709,61.709
2025-04-14 00:00:00,62.76,96.512,62.76,62.76
2025-04-15 00:00:00,62.793,97.416,62.793,62.793
2025-04-16 00:00:00,63.067,97.559,63.067,63.067
2025-04-17 00:00:00,63.425,97.489,63.425,63.425
2025-04-21 00:00:00,62.258,96.173,62.258,62.258
2025-04-22 00:00:00,62.264,96.504,62.264,62.264
