,806605AH4 Corp,532457BA5 Corp,665772CC1 Corp,557497AR5 Corp,693304AJ6 Corp,69351UAK9 Corp,12189TAZ7 Corp,65334HAG7 Corp,046353AD0 Corp
Company,Merck & Co Inc,Eli Lilly & Co,Northern States Power Co/MN,Madison Gas and Electric Co,PECO Energy Co,PPL Electric Utilities Corp,Burlington Northern Santa Fe LLC,CNOOC Petroleum North America ULC,AstraZeneca PLC
Ticker,MRK,LLY,XEL,MGEE,EXC,PPL,BNSF,CNOOC,AZN
Rating,A+,A+,A+,A+,A+,A+,A+,A+,A+
Issue Date,2007-09-17 00:00:00,2007-03-14 00:00:00,2007-06-26 00:00:00,2007-09-19 00:00:00,2007-03-19 00:00:00,2007-08-13 00:00:00,2007-04-13 00:00:00,2007-05-04 00:00:00,2007-09-12 00:00:00
Maturity Date,2037-09-15 00:00:00,2037-03-15 00:00:00,2037-07-01 00:00:00,2037-09-15 00:00:00,2037-03-15 00:00:00,2037-08-15 00:00:00,2037-05-01 00:00:00,2037-05-15 00:00:00,2037-09-15 00:00:00
2019-01-14 00:00:00,74.026,117.389,74.026,74.026,114.756,121.925,122.171,122.632,74.026
2019-01-15 00:00:00,74.001,117.024,74.001,74.001,114.325,121.595,121.718,122.215,74.001
2019-01-16 00:00:00,74.431,116.991,74.431,74.431,114.265,121.511,121.724,122.381,74.431
2019-01-17 00:00:00,74.166,116.99,74.166,74.166,114.261,121.559,121.478,122.216,74.166
2019-01-18 00:00:00,75.731,117.188,75.731,75.731,114.041,121.291,121.789,121.981,75.731
2019-01-22 00:00:00,75.02,117.781,75.02,75.02,114.293,121.736,122.765,122.997,75.02
2019-01-23 00:00:00,74.609,117.899,74.609,74.609,114.217,123.538,122.657,122.908,74.609
2019-01-24 00:00:00,74.968,118.644,74.968,74.968,114.693,124.801,123.24,123.467,74.968
2019-01-25 00:00:00,75.401,118.426,75.401,75.401,114.51,124.618,122.604,122.897,75.401
2019-01-28 00:00:00,74.196,118.548,74.196,74.196,114.495,124.521,122.941,123.054,74.196
2019-01-29 00:00:00,74.703,118.799,74.703,74.703,114.848,124.842,123.248,123.522,74.703
2019-01-30 00:00:00,75.88,118.892,75.88,75.88,114.859,124.896,123.798,123.661,75.88
2019-01-31 00:00:00,75.352,119.956,75.352,75.352,115.359,125.052,124.44,124.677,75.352
2019-02-01 00:00:00,74.861,119.492,74.861,74.861,115.124,124.958,123.337,124.45,74.861
2019-02-04 00:00:00,76.071,119.207,76.071,76.071,114.799,124.803,124.136,124.006,76.071
2019-02-05 00:00:00,75.689,119.573,75.689,75.689,115.083,125.05,124.475,124.391,75.689
2019-02-06 00:00:00,75.621,119.987,75.621,75.621,115.181,125.106,124.214,124.465,75.621
2019-02-07 00:00:00,74.62,119.681,74.62,74.62,115.56,125.438,124.852,124.74,74.62
2019-02-08 00:00:00,74.196,120.006,74.196,74.196,115.936,125.851,125.015,125.423,74.196
2019-02-11 00:00:00,73.872,119.799,73.872,73.872,115.865,125.679,124.576,125.051,73.872
2019-02-12 00:00:00,74.478,119.677,74.478,74.478,115.556,125.158,124.825,124.719,74.478
2019-02-13 00:00:00,75.002,119.513,75.002,75.002,115.294,124.96,124.831,124.63,75.002
2019-02-14 00:00:00,75.156,119.73,75.156,75.156,115.487,125.283,124.557,124.91,75.156
2019-02-15 00:00:00,75.9,119.83,75.9,75.9,115.675,125.513,125.056,124.847,75.9
2019-02-19 00:00:00,75.252,120.261,75.252,75.252,116.15,126.008,125.391,126.089,75.252
2019-02-20 00:00:00,76.285,119.598,76.285,76.285,116.107,125.98,125.213,125.363,76.285
2019-02-21 00:00:00,76.268,118.998,76.268,76.268,115.589,125.423,124.364,124.979,76.268
2019-02-22 00:00:00,76.682,119.282,76.682,76.682,115.784,125.678,124.564,125.293,76.682
2019-02-25 00:00:00,76.026,119.461,76.026,76.026,115.586,125.53,124.718,125.537,76.026
2019-02-26 00:00:00,76.697,119.616,76.697,76.697,115.793,125.726,124.778,125.542,76.697
2019-02-27 00:00:00,76.082,118.942,76.082,76.082,115.208,125.189,123.858,124.729,76.082
2019-02-28 00:00:00,75.953,118.505,75.953,75.953,114.678,124.79,123.398,124.63,75.953
2019-03-01 00:00:00,75.79,118.005,75.79,75.79,114.013,124.183,123.225,124.245,75.79
2019-03-04 00:00:00,76.247,118.4,76.247,76.247,114.184,124.349,123.626,124.917,76.247
2019-03-05 00:00:00,76.981,118.394,76.981,76.981,114.113,124.55,123.598,124.926,76.981
2019-03-06 00:00:00,76.852,118.628,76.852,76.852,114.3,124.621,124.257,125.226,76.852
2019-03-07 00:00:00,76.62,119.042,76.62,76.62,114.745,125.275,124.775,125.992,76.62
2019-03-08 00:00:00,76.297,119.421,76.297,76.297,114.197,125.568,124.966,125.912,76.297
2019-03-11 00:00:00,76.703,119.039,76.703,76.703,113.972,125.378,124.657,125.667,76.703
2019-03-12 00:00:00,77.996,119.504,77.996,77.996,114.255,125.975,125.764,126.435,77.996
2019-03-13 00:00:00,77.386,119.18,77.386,77.386,114.362,125.732,124.852,125.94,77.386
2019-03-14 00:00:00,78.111,119.013,78.111,78.111,114.057,125,124.777,125.513,78.111
2019-03-15 00:00:00,78.431,119.57,78.431,78.431,114.338,125.451,125.06,126.315,78.431
2019-03-18 00:00:00,78.908,119.371,78.908,78.908,114.486,125.458,124.902,126.247,78.908
2019-03-19 00:00:00,78.873,119.414,78.873,78.873,114.348,125.358,124.962,126.214,78.873
2019-03-20 00:00:00,79.416,120.237,79.416,79.416,115.08,126.217,125.868,126.696,79.416
2019-03-21 00:00:00,79.481,120.047,79.481,79.481,115.251,126.339,125.951,126.662,79.481
2019-03-22 00:00:00,78.817,121.423,78.817,78.817,116.529,127.638,127.377,128.226,78.817
2019-03-25 00:00:00,78.692,122.161,78.692,78.692,116.655,127.73,127.711,128.613,78.692
2019-03-26 00:00:00,78.608,121.244,78.608,78.608,116.572,127.626,127.273,128.021,78.608
2019-03-27 00:00:00,78.918,122.046,78.918,78.918,117.231,128.45,128.024,128.858,78.918
2019-03-28 00:00:00,78.432,121.805,78.432,78.432,118.258,128.203,127.78,128.791,78.432
2019-03-29 00:00:00,78.332,122.167,78.332,78.332,118.199,128.248,128.098,129.027,78.332
2019-04-01 00:00:00,79.285,121.237,79.285,79.285,117.086,127.274,127.335,128.154,79.285
2019-04-02 00:00:00,79.312,121.471,79.312,79.312,117.252,127.519,127.537,128.217,79.312
2019-04-03 00:00:00,79.796,120.741,79.796,79.796,116.568,126.845,126.941,127.622,79.796
2019-04-04 00:00:00,79.344,120.556,79.344,79.344,116.998,127.096,126.66,127.421,79.344
2019-04-05 00:00:00,80.144,120.973,80.144,80.144,117.03,127.165,127.114,127.888,80.144
2019-04-08 00:00:00,79.74,120.737,79.74,79.74,116.769,126.542,126.721,127.467,79.74
2019-04-09 00:00:00,79.623,120.912,79.623,79.623,117.161,127.094,127.016,127.738,79.623
2019-04-10 00:00:00,79.75,121.415,79.75,79.75,117.118,127.246,127.668,128.247,79.75
2019-04-11 00:00:00,79.625,121.053,79.625,79.625,117.083,126.895,127.117,127.7,79.625
2019-04-12 00:00:00,79.662,120.217,79.662,79.662,117.761,126.247,126.513,126.841,79.662
2019-04-15 00:00:00,79.475,120.459,79.475,79.475,117.915,126.393,126.51,126.994,79.475
2019-04-16 00:00:00,79.505,120.266,79.505,79.505,117.368,125.952,126.335,126.525,79.505
2019-04-17 00:00:00,79.554,120.53,79.554,79.554,117.467,125.838,126.236,126.798,79.554
2019-04-18 00:00:00,79.712,120.77,79.712,79.712,117.867,126.25,127.344,127.25,79.712
2019-04-22 00:00:00,80.103,120.413,80.103,80.103,117.315,125.811,126.78,126.551,80.103
2019-04-23 00:00:00,80.508,120.421,80.508,80.508,117.708,125.801,126.785,126.788,80.508
2019-04-24 00:00:00,86.43,120.659,86.43,86.43,118.134,126.774,127.678,127.473,86.43
2019-04-25 00:00:00,80.485,120.595,80.485,80.485,118.187,126.631,127.585,127.357,80.485
2019-04-26 00:00:00,80.161,120.904,80.161,80.161,118.513,126.889,128.228,127.977,80.161
2019-04-29 00:00:00,80.284,120.968,80.284,80.284,118.032,126.364,127.687,127.621,80.284
2019-04-30 00:00:00,80.08,121.043,80.08,80.08,118.724,126.738,127.891,127.912,80.08
2019-05-01 00:00:00,78.417,121.525,78.417,78.417,118.962,126.993,128.297,128.232,78.417
2019-05-02 00:00:00,77.42,120.769,77.42,77.42,118.646,126.507,127.462,128.026,77.42
2019-05-03 00:00:00,78.192,121.276,78.192,78.192,118.393,126.758,127.779,128.331,78.192
2019-05-06 00:00:00,78.437,121.129,78.437,78.437,118.469,126.911,128.026,128.522,78.437
2019-05-07 00:00:00,77.99,121.457,77.99,77.99,118.801,127.471,128.482,128.891,77.99
2019-05-08 00:00:00,78.024,120.77,78.024,78.024,118.357,127.194,127.842,128.503,78.024
2019-05-09 00:00:00,77.967,121.394,77.967,77.967,118.369,127.46,127.864,128.975,77.967
2019-05-10 00:00:00,78.083,121.256,78.083,78.083,118.215,127.163,127.667,128.778,78.083
2019-05-13 00:00:00,76.983,121.323,76.983,76.983,118.739,127.5,128.022,129.278,76.983
2019-05-14 00:00:00,77.86,121.249,77.86,77.86,118.496,127.306,127.971,129.226,77.86
2019-05-15 00:00:00,77.53,121.788,77.53,77.53,119.059,127.846,128.489,129.599,77.53
2019-05-16 00:00:00,78.044,121.669,78.044,78.044,118.749,127.881,128.318,129.321,78.044
2019-05-17 00:00:00,78.179,121.682,78.179,78.179,118.973,128.017,128.369,129.536,78.179
2019-05-20 00:00:00,78.24,121.34,78.24,78.24,118.795,127.766,128.076,129.228,78.24
2019-05-21 00:00:00,77.823,121.438,77.823,77.823,118.707,127.429,128.215,129.064,77.823
2019-05-22 00:00:00,77.508,122.263,77.508,77.508,119.109,127.918,128.883,129.474,77.508
2019-05-23 00:00:00,75.173,122.291,75.173,75.173,119.836,128.606,129.355,130.662,75.173
2019-05-24 00:00:00,76.026,122.777,76.026,76.026,119.891,128.687,129.041,130.508,76.026
2019-05-28 00:00:00,76.419,123.541,76.419,76.419,120.437,129.194,129.236,130.867,76.419
2019-05-29 00:00:00,74.856,122.949,74.856,74.856,120.225,129.412,129.256,131.017,74.856
2019-05-30 00:00:00,75.071,123.722,75.071,75.071,120.634,130.5,130.267,131.68,75.071
2019-05-31 00:00:00,74.045,124.586,74.045,74.045,122.218,131.884,131.358,133.06,74.045
2019-06-03 00:00:00,73.537,124.793,73.537,73.537,122.729,132.013,131.721,133.355,73.537
2019-06-04 00:00:00,74.222,124.189,74.222,74.222,121.332,131.471,130.604,132.08,74.222
2019-06-05 00:00:00,73.067,123.907,73.067,73.067,121.171,129.606,130.375,131.695,73.067
2019-06-06 00:00:00,73.517,124.514,73.517,73.517,120.861,129.731,131.022,132.002,73.517
2019-06-07 00:00:00,74.343,124.591,74.343,74.343,121.465,130.457,131.426,132.611,74.343
2019-06-10 00:00:00,74.418,124.015,74.418,74.418,120.708,130.067,130.626,131.905,74.418
2019-06-11 00:00:00,74.662,124.407,74.662,74.662,120.787,130.164,131.05,131.977,74.662
2019-06-12 00:00:00,73.014,124.314,73.014,73.014,120.903,130.105,131.17,132.154,73.014
2019-06-13 00:00:00,72.674,124.756,72.674,72.674,121.356,130.337,131.426,132.413,72.674
2019-06-14 00:00:00,72.217,125.066,72.217,72.217,121.508,130.515,131.65,132.759,72.217
2019-06-17 00:00:00,71.249,125.132,71.249,71.249,121.687,130.892,131.504,132.376,71.249
2019-06-18 00:00:00,72.29,125.661,72.29,72.29,122.341,131.292,132.469,133.077,72.29
2019-06-19 00:00:00,73.12,126.335,73.12,73.12,122.71,131.713,133.359,133.562,73.12
2019-06-20 00:00:00,73.314,126.433,73.314,73.314,123.117,132.158,133.142,133.339,73.314
2019-06-21 00:00:00,74.496,126.297,74.496,74.496,122.278,131.212,133.354,132.825,74.496
2019-06-24 00:00:00,74.789,127.061,74.789,74.789,122.838,131.832,134.117,133.454,74.789
2019-06-25 00:00:00,74.454,127.325,74.454,74.454,123.139,132.049,134.526,133.835,74.454
2019-06-26 00:00:00,75.312,125.947,75.312,75.312,122.612,131.522,133.451,132.785,75.312
2019-06-27 00:00:00,75.189,126.594,75.189,75.189,123.261,132.232,133.709,133.445,75.189
2019-06-28 00:00:00,74.84,126.663,74.84,74.84,123.369,132.131,133.98,133.709,74.84
2019-07-01 00:00:00,75.343,127.325,75.343,75.343,123.296,131.97,134.033,133.47,75.343
2019-07-02 00:00:00,75.426,128.131,75.426,75.426,123.66,132.445,135.245,134.268,75.426
2019-07-03 00:00:00,74.498,128.506,74.498,74.498,124.668,133.386,135.461,134.791,74.498
2019-07-05 00:00:00,74.641,127.381,74.641,74.641,123.56,132.237,134.482,133.793,74.641
2019-07-08 00:00:00,74.238,127.412,74.238,74.238,123.579,132.236,134.842,133.702,74.238
2019-07-09 00:00:00,74.441,126.956,74.441,74.441,123.624,132.279,134.301,133.511,74.441
2019-07-10 00:00:00,74.832,126.862,74.832,74.832,123.643,131.787,133.994,133.053,74.832
2019-07-11 00:00:00,75.543,125.405,75.543,75.543,122.746,130.739,132.491,131.878,75.543
2019-07-12 00:00:00,74.667,126.187,74.667,74.667,122.822,130.769,132.903,132.099,74.667
2019-07-15 00:00:00,74.665,126.466,74.665,74.665,123.685,131.213,133.399,132.711,74.665
2019-07-16 00:00:00,72.876,126.456,72.876,72.876,123.593,130.834,133.031,132.637,72.876
2019-07-17 00:00:00,73.846,127.345,73.846,73.846,124.357,131.897,133.96,133.421,73.846
2019-07-18 00:00:00,71.317,127.249,71.317,71.317,124.111,131.516,134.051,133.339,71.317
2019-07-19 00:00:00,72.062,126.757,72.062,72.062,123.841,131.4,133.557,132.947,72.062
2019-07-22 00:00:00,70.794,127.127,70.794,70.794,123.899,131.904,133.677,133.123,70.794
2019-07-23 00:00:00,71.477,126.507,71.477,71.477,123.993,131.469,133.2,132.409,71.477
2019-07-24 00:00:00,72.156,127.208,72.156,72.156,124.067,131.795,134.866,133.368,72.156
2019-07-25 00:00:00,72.129,126.848,72.129,72.129,123.719,131.381,133.787,132.788,72.129
2019-07-26 00:00:00,72.106,126.862,72.106,72.106,123.911,131.196,134.054,133.172,72.106
2019-07-29 00:00:00,71.674,127.064,71.674,71.674,123.972,131.737,134.26,133.542,71.674
2019-07-30 00:00:00,72.342,127.012,72.342,72.342,124.472,131.884,134.212,133.381,72.342
2019-07-31 00:00:00,72.959,127.612,72.959,72.959,124.924,132.616,134.624,134.294,72.959
2019-08-01 00:00:00,72.156,128.603,72.156,72.156,126.383,134.336,135.702,136.008,72.156
2019-08-02 00:00:00,71.587,129.239,71.587,71.587,126.979,134.554,136.496,136.533,71.587
2019-08-05 00:00:00,69.933,130.858,69.933,69.933,128.188,135.753,137.907,138.206,69.933
2019-08-06 00:00:00,68.538,130.669,68.538,68.538,128.513,136.275,137.656,138.32,68.538
2019-08-07 00:00:00,66.53,130.224,66.53,66.53,128.789,136.276,137.497,138.213,66.53
2019-08-08 00:00:00,68.486,130.697,68.486,68.486,128.848,136.811,137.651,138.383,68.486
2019-08-09 00:00:00,66.916,130.47,66.916,66.916,128.529,136.498,137.169,138.223,66.916
2019-08-12 00:00:00,66.187,131.976,66.187,66.187,129.933,138.334,138.646,140.048,66.187
2019-08-13 00:00:00,65.685,131.382,65.685,65.685,129.827,137.913,138.343,139.55,65.685
2019-08-14 00:00:00,65.13,134.199,65.13,65.13,131.539,139.508,140.367,142.098,65.13
2019-08-15 00:00:00,64.877,133.777,64.877,64.877,132.434,140.701,140.444,142.487,64.877
2019-08-16 00:00:00,64.393,133.086,64.393,64.393,132.034,139.998,139.983,142.204,64.393
2019-08-19 00:00:00,65.109,132.443,65.109,65.109,130.763,138.264,139.428,141.497,65.109
2019-08-20 00:00:00,65.353,133.612,65.353,65.353,131.469,139.192,140.65,142.527,65.353
2019-08-21 00:00:00,67.191,133.309,67.191,67.191,131.005,138.613,140.013,141.818,67.191
2019-08-22 00:00:00,67.409,132.944,67.409,67.409,130.208,138.509,139.543,141.308,67.409
2019-08-23 00:00:00,66.654,133.964,66.654,66.654,131.46,139.801,140.715,142.172,66.654
2019-08-26 00:00:00,66.425,133.975,66.425,66.425,130.943,139.555,140.726,142.182,66.425
2019-08-27 00:00:00,66.231,135.612,66.231,66.231,131.973,141.02,142.685,143.665,66.231
2019-08-28 00:00:00,66.273,135.779,66.273,66.273,131.98,141.338,142.546,143.978,66.273
2019-08-29 00:00:00,66.465,135.074,66.465,66.465,131.679,140.848,142.405,143.694,66.465
2019-08-30 00:00:00,66.618,134.521,66.618,66.618,131.7,140.922,142.029,143.605,66.618
2019-09-03 00:00:00,66.003,134.34,66.003,66.003,131.538,140.674,142.409,144.032,66.003
2019-09-04 00:00:00,65.709,134.243,65.709,65.709,131.912,140.827,141.779,143.465,65.709
2019-09-05 00:00:00,66.004,132.732,66.004,66.004,130.654,139.096,140.478,141.903,66.004
2019-09-06 00:00:00,65.587,133.235,65.587,65.587,131.148,139.476,140.858,142.424,65.587
2019-09-09 00:00:00,66.191,131.973,66.191,66.191,129.712,138.235,139.586,141.083,66.191
2019-09-10 00:00:00,67.071,130.787,67.071,67.071,128.259,136.362,138.542,139.51,67.071
2019-09-11 00:00:00,67.13,130.791,67.13,67.13,128.165,136.473,138.063,139.506,67.13
2019-09-12 00:00:00,66.601,130.235,66.601,66.601,127.559,135.578,138.33,139.169,66.601
2019-09-13 00:00:00,66.871,128.515,66.871,66.871,125.81,134.1,136.673,137.351,66.871
2019-09-16 00:00:00,71.93,129.435,71.93,71.93,126.936,134.924,137.632,138.483,71.93
2019-09-17 00:00:00,68.535,129.96,68.535,68.535,127.46,135.558,138.306,139.344,68.535
2019-09-18 00:00:00,67.493,130.347,67.493,67.493,127.758,135.88,138.838,139.704,67.493
2019-09-19 00:00:00,67.803,130.688,67.803,67.803,125.078,135.982,139.111,139.765,67.803
2019-09-20 00:00:00,66.836,131.807,66.836,66.836,126.761,137.324,140.494,141.164,66.836
2019-09-23 00:00:00,67.99,131.795,67.99,67.99,126.73,137.512,140.478,141.151,67.99
2019-09-24 00:00:00,67.078,132.714,67.078,67.078,127.479,138.356,141.436,142.189,67.078
2019-09-25 00:00:00,65.641,130.897,65.641,65.641,126.149,137.056,139.649,140.785,65.641
2019-09-26 00:00:00,65.277,131.874,65.277,65.277,126.592,137.672,140.376,141.567,65.277
2019-09-27 00:00:00,62.85,131.853,62.85,62.85,127.08,137.935,140.355,141.537,62.85
2019-09-30 00:00:00,60.754,132.221,60.754,60.754,127.08,138.019,140.792,141.894,60.754
2019-10-01 00:00:00,61.067,132.731,61.067,61.067,127.318,137.817,141.028,142.25,61.067
2019-10-02 00:00:00,57.943,132.814,57.943,57.943,127.664,138.442,140.958,142.357,57.943
2019-10-03 00:00:00,57.457,133.433,57.457,57.457,128.302,139.076,141.48,143.071,57.457
2019-10-04 00:00:00,58.519,133.513,58.519,58.519,128.66,139.393,142.486,142.972,58.519
2019-10-07 00:00:00,57.238,132.743,57.238,57.238,128.014,138.709,141.078,141.858,57.238
2019-10-08 00:00:00,55.493,133.759,55.493,55.493,128.314,139.05,141.436,142.897,55.493
2019-10-09 00:00:00,55.475,132.64,55.475,55.475,127.57,138.453,140.529,141.534,55.475
2019-10-10 00:00:00,55.591,130.922,55.591,55.591,126.305,137.116,139.57,140.13,55.591
2019-10-11 00:00:00,56.27,131.001,56.27,56.27,125.51,136.228,139.369,139.61,56.27
2019-10-15 00:00:00,56.567,130.566,56.567,56.567,125.247,135.907,139.112,138.833,56.567
2019-10-16 00:00:00,56.958,131.404,56.958,56.958,125.253,136.081,139.78,139.34,56.958
2019-10-17 00:00:00,57.724,132.214,57.724,57.724,124.872,135.942,139.936,139.075,57.724
2019-10-18 00:00:00,57.709,132.007,57.709,57.709,124.878,135.913,139.789,139.186,57.709
2019-10-21 00:00:00,58.338,131.621,58.338,58.338,124.505,135.102,138.867,138.432,58.338
2019-10-22 00:00:00,58.714,132.286,58.714,58.714,125.238,135.753,139.883,139.09,58.714
2019-10-23 00:00:00,58.988,132.462,58.988,58.988,125.313,135.734,139.449,138.823,58.988
2019-10-24 00:00:00,59.664,132.563,59.664,59.664,125.534,135.605,139.592,138.93,59.664
2019-10-25 00:00:00,60.104,132.589,60.104,60.104,125.42,135.431,139.187,138.531,60.104
2019-10-28 00:00:00,60.219,131.825,60.219,60.219,124.567,134.324,138.427,137.778,60.219
2019-10-29 00:00:00,61.522,131.923,61.522,61.522,124.67,134.694,138.745,137.887,61.522
2019-10-30 00:00:00,61.538,133.267,61.538,61.538,125.935,135.958,139.552,138.935,61.538
2019-10-31 00:00:00,60.578,134.399,60.578,60.578,127.065,137.031,140.348,140.173,60.578
2019-11-01 00:00:00,61.966,133.886,61.966,61.966,126.661,136.862,139.96,139.858,61.966
2019-11-04 00:00:00,62.703,133.321,62.703,62.703,125.578,135.669,139.172,138.578,62.703
2019-11-05 00:00:00,63.026,132.605,63.026,63.026,124.653,134.717,138.456,137.83,63.026
2019-11-06 00:00:00,62.588,133.211,62.588,62.588,125.193,135.167,138.674,138.408,62.588
2019-11-07 00:00:00,63.345,131.66,63.345,63.345,123.814,133.686,136.918,136.837,63.345
2019-11-08 00:00:00,64.134,131.44,64.134,64.134,123.607,133.321,136.696,136.629,64.134
2019-11-12 00:00:00,62.896,131.52,62.896,62.896,123.748,133.663,137.625,136.657,62.896
2019-11-13 00:00:00,62.372,132.032,62.372,62.372,124.496,134.157,137.654,137.369,62.372
2019-11-14 00:00:00,62.367,133.013,62.367,62.367,125.263,135.033,138.451,138.077,62.367
2019-11-15 00:00:00,62.453,132.53,62.453,62.453,125.03,134.883,138.459,138.016,62.453
2019-11-18 00:00:00,62.516,132.875,62.516,62.516,125.21,135.043,138.937,138.261,62.516
2019-11-19 00:00:00,60.042,133.643,60.042,60.042,125.754,135.647,139.32,138.97,60.042
2019-11-20 00:00:00,59.46,134.205,59.46,59.46,126.511,136.406,140.119,139.698,59.46
2019-11-21 00:00:00,60.081,133.753,60.081,60.081,125.929,135.817,139.435,139.267,60.081
2019-11-22 00:00:00,58.546,133.815,58.546,58.546,126.129,136.064,139.393,139.171,58.546
2019-11-25 00:00:00,58.78,134.468,58.78,58.78,126.346,136.357,140.073,139.65,58.78
2019-11-26 00:00:00,59.572,134.601,59.572,59.572,127.046,136.883,140.7,140.002,59.572
2019-11-27 00:00:00,60.394,134.484,60.394,60.394,126.889,136.602,141.087,139.608,60.394
2019-11-29 00:00:00,59.451,134.405,59.451,59.451,126.598,136.34,140.769,139.744,59.451
2019-12-02 00:00:00,60.023,133.38,60.023,60.023,125.76,135.393,140.294,138.791,60.023
2019-12-03 00:00:00,59.022,134.625,59.022,59.022,127.44,137.034,141.294,139.948,59.022
2019-12-04 00:00:00,61.489,133.702,61.489,61.489,126.608,136.198,140.768,139.326,61.489
2019-12-05 00:00:00,61.394,133.539,61.394,61.394,126.559,135.885,140.872,138.756,61.394
2019-12-06 00:00:00,62.882,133.216,62.882,62.882,125.916,135.343,140.487,138.41,62.882
2019-12-09 00:00:00,63.238,133.482,63.238,63.238,126.761,135.71,140.928,138.623,63.238
2019-12-10 00:00:00,64.318,134.601,64.318,64.318,126.6,135.601,140.485,138.702,64.318
2019-12-11 00:00:00,64.568,134.976,64.568,64.568,127.189,136.373,141.193,139.1,64.568
2019-12-12 00:00:00,66.136,131.917,66.136,66.136,125.241,135.039,139.186,137.78,66.136
2019-12-13 00:00:00,69.098,134.063,69.098,69.098,127.31,136.033,141.397,139.186,69.098
2019-12-16 00:00:00,71.869,133.437,71.869,71.869,126.814,135.373,140.532,138.251,71.869
2019-12-17 00:00:00,72.389,133.11,72.389,72.389,126.295,135.215,140.491,138.718,72.389
2019-12-18 00:00:00,71.846,132.64,71.846,71.846,125.691,134.565,140.331,137.841,71.846
2019-12-19 00:00:00,72.191,132.482,72.191,72.191,126.013,134.584,140.281,137.721,72.191
2019-12-20 00:00:00,71.582,132.722,71.582,71.582,126.219,134.623,140.531,138.008,71.582
2019-12-23 00:00:00,72.306,132.17,72.306,72.306,125.864,134.495,140.44,138.122,72.306
2019-12-24 00:00:00,72.219,132.514,72.219,72.219,126.842,134.81,140.801,138.164,72.219
2019-12-26 00:00:00,71.819,132.639,71.819,71.819,126.627,134.942,140.904,138.263,71.819
2019-12-27 00:00:00,71.563,132.989,71.563,71.563,127.076,135.046,141.252,139.018,71.563
2019-12-30 00:00:00,72.059,132.853,72.059,72.059,126.717,134.768,141.162,138.05,72.059
2019-12-31 00:00:00,71.56,132.065,71.56,71.56,126.081,134.12,140.239,137.461,71.56
2020-01-02 00:00:00,71.637,132.719,71.637,71.637,126.536,135.039,140.71,138.097,71.637
2020-01-03 00:00:00,74.254,134.211,74.254,74.254,127.771,136.063,141.551,139.634,74.254
