,EH0970051 Corp,037411AR6 Corp,62912XAC8 Corp,292505AG9 Corp,62912XAC8 Corp_4,126650BJ8 Corp,881575AC8 Corp,881575AC8 Corp_7,00817YAG3 Corp,EH0970051 Corp_9,292505AG9 Corp_10
Company,Marks & Spencer PLC,Apache Corp,NGPL PipeCo LLC,Ovintiv Inc,NGPL PipeCo LLC,CVS Health Corp,Tesco PLC,Tesco PLC,Aetna Inc,Marks & Spencer PLC,Ovintiv Inc
Ticker,MARSPE,APA,NGPLCO,OVV,NGPLCO,CVS,TSCOLN,TSCOLN,AET,MARSPE,OVV
Rating,BBB-,BBB-,BBB-,BBB-,BBB-,BBB-,BBB-,BBB-,BBB-,BBB-,BBB-
Issue Date,2007-12-06 00:00:00,2007-01-26 00:00:00,2007-12-21 00:00:00,2007-12-04 00:00:00,2007-12-21 00:00:00,2007-05-25 00:00:00,2007-11-05 00:00:00,2007-11-05 00:00:00,2007-12-04 00:00:00,2007-12-06 00:00:00,2007-12-04 00:00:00
Maturity Date,2037-12-01 00:00:00,2037-01-15 00:00:00,2037-12-15 00:00:00,2038-02-01 00:00:00,2037-12-15 00:00:00,2027-06-01 00:00:00,2037-11-15 00:00:00,2037-11-15 00:00:00,2037-12-15 00:00:00,2037-12-01 00:00:00,2038-02-01 00:00:00
Coupon ,7.125,6,7.768,6.5,7.768,6.25,6.15,6.15,6.75,7.125,6.5
Tenor (days),10953,10947,10952,11017,10952,7312,10968,10968,10969,10953,11017
2014-10-02 00:00:00,99.589,99.589,99.589,99.589,99.589,99.589,99.589,99.589,99.589,99.589,99.589
2014-10-03 00:00:00,99.238,99.238,99.238,99.238,99.238,99.238,99.238,99.238,99.238,99.238,99.238
2014-10-06 00:00:00,98.264,98.264,98.264,98.264,98.264,98.264,98.264,98.264,98.264,98.264,98.264
2014-10-07 00:00:00,98.126,98.126,98.126,98.126,98.126,98.126,98.126,98.126,98.126,98.126,98.126
2014-10-08 00:00:00,96.895,96.895,96.895,96.895,96.895,96.895,96.895,96.895,96.895,96.895,96.895
2014-10-09 00:00:00,95.244,95.244,95.244,95.244,95.244,95.244,95.244,95.244,95.244,95.244,95.244
2014-10-10 00:00:00,95.256,95.256,95.256,95.256,95.256,95.256,95.256,95.256,95.256,95.256,95.256
2014-10-13 00:00:00,95.269,95.269,95.269,95.269,95.269,95.269,95.269,95.269,95.269,95.269,95.269
2014-10-14 00:00:00,94.761,94.761,94.761,94.761,94.761,94.761,94.761,94.761,94.761,94.761,94.761
2014-10-15 00:00:00,93.986,93.986,93.986,93.986,93.986,93.986,93.986,93.986,93.986,93.986,93.986
2014-10-16 00:00:00,96.578,96.578,96.578,96.578,96.578,96.578,96.578,96.578,96.578,96.578,96.578
2014-10-17 00:00:00,97.879,97.879,97.879,97.879,97.879,97.879,97.879,97.879,97.879,97.879,97.879
2014-10-20 00:00:00,96.655,96.655,96.655,96.655,96.655,96.655,96.655,96.655,96.655,96.655,96.655
2014-10-21 00:00:00,98.317,98.317,98.317,98.317,98.317,98.317,98.317,98.317,98.317,98.317,98.317
2014-10-22 00:00:00,98.854,98.854,98.854,98.854,98.854,98.854,98.854,98.854,98.854,98.854,98.854
2014-10-23 00:00:00,97.979,97.979,97.979,97.979,97.979,97.979,97.979,97.979,97.979,97.979,97.979
2014-10-24 00:00:00,97.453,97.453,97.453,97.453,97.453,97.453,97.453,97.453,97.453,97.453,97.453
2014-10-27 00:00:00,96.331,96.331,96.331,96.331,96.331,96.331,96.331,96.331,96.331,96.331,96.331
2014-10-28 00:00:00,95.71,95.71,95.71,95.71,95.71,95.71,95.71,95.71,95.71,95.71,95.71
2014-10-29 00:00:00,95.588,95.588,95.588,95.588,95.588,95.588,95.588,95.588,95.588,95.588,95.588
2014-10-30 00:00:00,94.278,94.278,94.278,94.278,94.278,94.278,94.278,94.278,94.278,94.278,94.278
2014-10-31 00:00:00,93.649,93.649,93.649,93.649,93.649,93.649,93.649,93.649,93.649,93.649,93.649
2014-11-03 00:00:00,93.324,93.324,93.324,93.324,93.324,93.324,93.324,93.324,93.324,93.324,93.324
2014-11-04 00:00:00,91.929,91.929,91.929,91.929,91.929,91.929,91.929,91.929,91.929,91.929,91.929
2014-11-05 00:00:00,93.64,93.64,93.64,93.64,93.64,93.64,93.64,93.64,93.64,93.64,93.64
2014-11-06 00:00:00,93.599,93.599,93.599,93.599,93.599,93.599,93.599,93.599,93.599,93.599,93.599
2014-11-07 00:00:00,92.612,92.612,92.612,92.612,92.612,92.612,92.612,92.612,92.612,92.612,92.612
2014-11-10 00:00:00,93.646,93.646,93.646,93.646,93.646,93.646,93.646,93.646,93.646,93.646,93.646
2014-11-12 00:00:00,91.813,91.813,91.813,91.813,91.813,91.813,91.813,91.813,91.813,91.813,91.813
2014-11-13 00:00:00,90.586,90.586,90.586,90.586,90.586,90.586,90.586,90.586,90.586,90.586,90.586
2014-11-14 00:00:00,90.219,90.219,90.219,90.219,90.219,90.219,90.219,90.219,90.219,90.219,90.219
2014-11-17 00:00:00,89.552,89.552,89.552,89.552,89.552,89.552,89.552,89.552,89.552,89.552,89.552
2014-11-18 00:00:00,89.561,89.561,89.561,89.561,89.561,89.561,89.561,89.561,89.561,89.561,89.561
2014-11-19 00:00:00,88.58,88.58,88.58,88.58,88.58,88.58,88.58,88.58,88.58,88.58,88.58
2014-11-20 00:00:00,90.199,90.199,90.199,90.199,90.199,90.199,90.199,90.199,90.199,90.199,90.199
2014-11-21 00:00:00,91.922,91.922,91.922,91.922,91.922,91.922,91.922,91.922,91.922,91.922,91.922
2014-11-24 00:00:00,91.578,91.578,91.578,91.578,91.578,91.578,91.578,91.578,91.578,91.578,91.578
2014-11-25 00:00:00,90.775,90.775,90.775,90.775,90.775,90.775,90.775,90.775,90.775,90.775,90.775
2014-11-26 00:00:00,90.603,90.603,90.603,90.603,90.603,90.603,90.603,90.603,90.603,90.603,90.603
2014-11-28 00:00:00,87.712,87.712,87.712,87.712,87.712,87.712,87.712,87.712,87.712,87.712,87.712
2014-12-01 00:00:00,84.812,84.812,84.812,84.812,84.812,84.812,84.812,84.812,84.812,84.812,84.812
2014-12-02 00:00:00,86.201,86.201,86.201,86.201,86.201,86.201,86.201,86.201,86.201,86.201,86.201
2014-12-03 00:00:00,85.904,85.904,85.904,85.904,85.904,85.904,85.904,85.904,85.904,85.904,85.904
2014-12-04 00:00:00,84.286,84.286,84.286,84.286,84.286,84.286,84.286,84.286,84.286,84.286,84.286
2014-12-05 00:00:00,82.397,82.397,82.397,82.397,82.397,82.397,82.397,82.397,82.397,82.397,82.397
2014-12-08 00:00:00,80.323,80.323,80.323,80.323,80.323,80.323,80.323,80.323,80.323,80.323,80.323
2014-12-09 00:00:00,80.696,80.696,80.696,80.696,80.696,80.696,80.696,80.696,80.696,80.696,80.696
2014-12-10 00:00:00,78.474,78.474,78.474,78.474,78.474,78.474,78.474,78.474,78.474,78.474,78.474
2014-12-11 00:00:00,80.095,80.095,80.095,80.095,80.095,80.095,80.095,80.095,80.095,80.095,80.095
2014-12-12 00:00:00,78.823,78.823,78.823,78.823,78.823,78.823,78.823,78.823,78.823,78.823,78.823
2014-12-15 00:00:00,78.494,78.494,78.494,78.494,78.494,78.494,78.494,78.494,78.494,78.494,78.494
2014-12-16 00:00:00,77.396,77.396,77.396,77.396,77.396,77.396,77.396,77.396,77.396,77.396,77.396
2014-12-17 00:00:00,82.978,82.978,82.978,82.978,82.978,82.978,82.978,82.978,82.978,82.978,82.978
2014-12-18 00:00:00,81.712,81.712,81.712,81.712,81.712,81.712,81.712,81.712,81.712,81.712,81.712
2014-12-19 00:00:00,84.739,84.739,84.739,84.739,84.739,84.739,84.739,84.739,84.739,84.739,84.739
2014-12-22 00:00:00,85.533,85.533,85.533,85.533,85.533,85.533,85.533,85.533,85.533,85.533,85.533
2014-12-23 00:00:00,86.16,86.16,86.16,86.16,86.16,86.16,86.16,86.16,86.16,86.16,86.16
2014-12-24 00:00:00,86.134,86.134,86.134,86.134,86.134,86.134,86.134,86.134,86.134,86.134,86.134
2014-12-26 00:00:00,86.153,86.153,86.153,86.153,86.153,86.153,86.153,86.153,86.153,86.153,86.153
2014-12-29 00:00:00,85.624,85.624,85.624,85.624,85.624,85.624,85.624,85.624,85.624,85.624,85.624
2014-12-30 00:00:00,85.627,85.627,85.627,85.627,85.627,85.627,85.627,85.627,85.627,85.627,85.627
2014-12-31 00:00:00,85.072,85.072,85.072,85.072,85.072,85.072,85.072,85.072,85.072,85.072,85.072
2015-01-01 00:00:00,85.043,85.043,85.043,85.043,85.043,85.043,85.043,85.043,85.043,85.043,85.043
2015-01-02 00:00:00,85.69,85.69,85.69,85.69,85.69,85.69,85.69,85.69,85.69,85.69,85.69
2015-01-05 00:00:00,81.208,81.208,81.208,81.208,81.208,81.208,81.208,81.208,81.208,81.208,81.208
2015-01-06 00:00:00,80.317,80.317,80.317,80.317,80.317,80.317,80.317,80.317,80.317,80.317,80.317
2015-01-07 00:00:00,80.096,80.096,80.096,80.096,80.096,80.096,80.096,80.096,80.096,80.096,80.096
2015-01-08 00:00:00,80.544,80.544,80.544,80.544,80.544,80.544,80.544,80.544,80.544,80.544,80.544
2015-01-09 00:00:00,80.114,80.114,80.114,80.114,80.114,80.114,80.114,80.114,80.114,80.114,80.114
2015-01-12 00:00:00,76.341,76.341,76.341,76.341,76.341,76.341,76.341,76.341,76.341,76.341,76.341
2015-01-13 00:00:00,77.114,77.114,77.114,77.114,77.114,77.114,77.114,77.114,77.114,77.114,77.114
2015-01-14 00:00:00,75.932,75.932,75.932,75.932,75.932,75.932,75.932,75.932,75.932,75.932,75.932
2015-01-15 00:00:00,74.582,74.582,74.582,74.582,74.582,74.582,74.582,74.582,74.582,74.582,74.582
2015-01-16 00:00:00,74.343,74.343,74.343,74.343,74.343,74.343,74.343,74.343,74.343,74.343,74.343
2015-01-19 00:00:00,74.425,74.425,74.425,74.425,74.425,74.425,74.425,74.425,74.425,74.425,74.425
2015-01-20 00:00:00,73.265,73.265,73.265,73.265,73.265,73.265,73.265,73.265,73.265,73.265,73.265
2015-01-21 00:00:00,73.559,73.559,73.559,73.559,73.559,73.559,73.559,73.559,73.559,73.559,73.559
2015-01-22 00:00:00,75.019,75.019,75.019,75.019,75.019,75.019,75.019,75.019,75.019,75.019,75.019
2015-01-23 00:00:00,76.185,76.185,76.185,76.185,76.185,76.185,76.185,76.185,76.185,76.185,76.185
2015-01-26 00:00:00,77.631,77.631,77.631,77.631,77.631,77.631,77.631,77.631,77.631,77.631,77.631
2015-01-27 00:00:00,78.073,78.073,78.073,78.073,78.073,78.073,78.073,78.073,78.073,78.073,78.073
2015-01-28 00:00:00,78.089,78.089,78.089,78.089,78.089,78.089,78.089,78.089,78.089,78.089,78.089
2015-01-29 00:00:00,76.976,76.976,76.976,76.976,76.976,76.976,76.976,76.976,76.976,76.976,76.976
2015-01-30 00:00:00,78.932,78.932,78.932,78.932,78.932,78.932,78.932,78.932,78.932,78.932,78.932
2015-02-02 00:00:00,80.288,80.288,80.288,80.288,80.288,80.288,80.288,80.288,80.288,80.288,80.288
2015-02-03 00:00:00,82.957,82.957,82.957,82.957,82.957,82.957,82.957,82.957,82.957,82.957,82.957
2015-02-04 00:00:00,80.333,80.333,80.333,80.333,80.333,80.333,80.333,80.333,80.333,80.333,80.333
2015-02-05 00:00:00,81.477,81.477,81.477,81.477,81.477,81.477,81.477,81.477,81.477,81.477,81.477
2015-02-06 00:00:00,83.426,83.426,83.426,83.426,83.426,83.426,83.426,83.426,83.426,83.426,83.426
2015-02-09 00:00:00,83.652,83.652,83.652,83.652,83.652,83.652,83.652,83.652,83.652,83.652,83.652
2015-02-10 00:00:00,82.334,82.334,82.334,82.334,82.334,82.334,82.334,82.334,82.334,82.334,82.334
2015-02-11 00:00:00,80.331,80.331,80.331,80.331,80.331,80.331,80.331,80.331,80.331,80.331,80.331
2015-02-12 00:00:00,82.305,82.305,82.305,82.305,82.305,82.305,82.305,82.305,82.305,82.305,82.305
2015-02-13 00:00:00,82.468,82.468,82.468,82.468,82.468,82.468,82.468,82.468,82.468,82.468,82.468
2015-02-17 00:00:00,81.304,81.304,81.304,81.304,81.304,81.304,81.304,81.304,81.304,81.304,81.304
2015-02-18 00:00:00,81.374,81.374,81.374,81.374,81.374,81.374,81.374,81.374,81.374,81.374,81.374
2015-02-19 00:00:00,80.906,80.906,80.906,80.906,80.906,80.906,80.906,80.906,80.906,80.906,80.906
2015-02-20 00:00:00,82.536,82.536,82.536,82.536,82.536,82.536,82.536,82.536,82.536,82.536,82.536
2015-02-23 00:00:00,81.382,81.382,81.382,81.382,81.382,81.382,81.382,81.382,81.382,81.382,81.382
2015-02-24 00:00:00,80.296,80.296,80.296,80.296,80.296,80.296,80.296,80.296,80.296,80.296,80.296
2015-02-25 00:00:00,79.214,79.214,79.214,79.214,79.214,79.214,79.214,79.214,79.214,79.214,79.214
2015-02-26 00:00:00,80.269,80.269,80.269,80.269,80.269,80.269,80.269,80.269,80.269,80.269,80.269
2015-02-27 00:00:00,79.537,79.537,79.537,79.537,79.537,79.537,79.537,79.537,79.537,79.537,79.537
2015-03-02 00:00:00,79.514,79.514,79.514,79.514,79.514,79.514,79.514,79.514,79.514,79.514,79.514
2015-03-03 00:00:00,78.928,78.928,78.928,78.928,78.928,78.928,78.928,78.928,78.928,78.928,78.928
2015-03-04 00:00:00,78.669,78.669,78.669,78.669,78.669,78.669,78.669,78.669,78.669,78.669,78.669
2015-03-05 00:00:00,78.506,78.506,78.506,78.506,78.506,78.506,78.506,78.506,78.506,78.506,78.506
2015-03-06 00:00:00,78.043,78.043,78.043,78.043,78.043,78.043,78.043,78.043,78.043,78.043,78.043
2015-03-09 00:00:00,77.316,77.316,77.316,77.316,77.316,77.316,77.316,77.316,77.316,77.316,77.316
2015-03-10 00:00:00,75.952,75.952,75.952,75.952,75.952,75.952,75.952,75.952,75.952,75.952,75.952
2015-03-11 00:00:00,76.578,76.578,76.578,76.578,76.578,76.578,76.578,76.578,76.578,76.578,76.578
2015-03-12 00:00:00,76.614,76.614,76.614,76.614,76.614,76.614,76.614,76.614,76.614,76.614,76.614
2015-03-13 00:00:00,75.435,75.435,75.435,75.435,75.435,75.435,75.435,75.435,75.435,75.435,75.435
2015-03-16 00:00:00,74.831,74.831,74.831,74.831,74.831,74.831,74.831,74.831,74.831,74.831,74.831
2015-03-17 00:00:00,75.816,75.816,75.816,75.816,75.816,75.816,75.816,75.816,75.816,75.816,75.816
2015-03-18 00:00:00,75.98,75.98,75.98,75.98,75.98,75.98,75.98,75.98,75.98,75.98,75.98
2015-03-19 00:00:00,74.372,74.372,74.372,74.372,74.372,74.372,74.372,74.372,74.372,74.372,74.372
2015-03-20 00:00:00,73.447,73.447,73.447,73.447,73.447,73.447,73.447,73.447,73.447,73.447,73.447
2015-03-23 00:00:00,73.188,73.188,73.188,73.188,73.188,73.188,73.188,73.188,73.188,73.188,73.188
2015-03-24 00:00:00,72.543,72.543,72.543,72.543,72.543,72.543,72.543,72.543,72.543,72.543,72.543
2015-03-25 00:00:00,71.953,71.953,71.953,71.953,71.953,71.953,71.953,71.953,71.953,71.953,71.953
2015-03-26 00:00:00,72.334,72.334,72.334,72.334,72.334,72.334,72.334,72.334,72.334,72.334,72.334
2015-03-27 00:00:00,71.652,71.652,71.652,71.652,71.652,71.652,71.652,71.652,71.652,71.652,71.652
2015-03-30 00:00:00,72.228,72.228,72.228,72.228,72.228,72.228,72.228,72.228,72.228,72.228,72.228
2015-03-31 00:00:00,71.136,71.136,71.136,71.136,71.136,71.136,71.136,71.136,71.136,71.136,71.136
2015-04-01 00:00:00,70.961,70.961,70.961,70.961,70.961,70.961,70.961,70.961,70.961,70.961,70.961
2015-04-02 00:00:00,71.418,71.418,71.418,71.418,71.418,71.418,71.418,71.418,71.418,71.418,71.418
2015-04-06 00:00:00,73.133,73.133,73.133,73.133,73.133,73.133,73.133,73.133,73.133,73.133,73.133
2015-04-07 00:00:00,74.855,74.855,74.855,74.855,74.855,74.855,74.855,74.855,74.855,74.855,74.855
2015-04-08 00:00:00,74.104,74.104,74.104,74.104,74.104,74.104,74.104,74.104,74.104,74.104,74.104
2015-04-09 00:00:00,75.146,75.146,75.146,75.146,75.146,75.146,75.146,75.146,75.146,75.146,75.146
2015-04-10 00:00:00,75.938,75.938,75.938,75.938,75.938,75.938,75.938,75.938,75.938,75.938,75.938
2015-04-13 00:00:00,76.707,76.707,76.707,76.707,76.707,76.707,76.707,76.707,76.707,76.707,76.707
2015-04-14 00:00:00,77.608,77.608,77.608,77.608,77.608,77.608,77.608,77.608,77.608,77.608,77.608
2015-04-15 00:00:00,79.707,79.707,79.707,79.707,79.707,79.707,79.707,79.707,79.707,79.707,79.707
2015-04-16 00:00:00,78.604,78.604,78.604,78.604,78.604,78.604,78.604,78.604,78.604,78.604,78.604
2015-04-17 00:00:00,76.747,76.747,76.747,76.747,76.747,76.747,76.747,76.747,76.747,76.747,76.747
2015-04-20 00:00:00,77.921,77.921,77.921,77.921,77.921,77.921,77.921,77.921,77.921,77.921,77.921
2015-04-21 00:00:00,75.56,75.56,75.56,75.56,75.56,75.56,75.56,75.56,75.56,75.56,75.56
2015-04-22 00:00:00,76.924,76.924,76.924,76.924,76.924,76.924,76.924,76.924,76.924,76.924,76.924
2015-04-23 00:00:00,77.238,77.238,77.238,77.238,77.238,77.238,77.238,77.238,77.238,77.238,77.238
2015-04-24 00:00:00,76.629,76.629,76.629,76.629,76.629,76.629,76.629,76.629,76.629,76.629,76.629
2015-04-27 00:00:00,76.184,76.184,76.184,76.184,76.184,76.184,76.184,76.184,76.184,76.184,76.184
2015-04-28 00:00:00,76.378,76.378,76.378,76.378,76.378,76.378,76.378,76.378,76.378,76.378,76.378
2015-04-29 00:00:00,76.009,76.009,76.009,76.009,76.009,76.009,76.009,76.009,76.009,76.009,76.009
2015-04-30 00:00:00,77.1,77.1,77.1,77.1,77.1,77.1,77.1,77.1,77.1,77.1,77.1
2015-05-01 00:00:00,77.881,77.881,77.881,77.881,77.881,77.881,77.881,77.881,77.881,77.881,77.881
2015-05-04 00:00:00,78.39,78.39,78.39,78.39,78.39,78.39,78.39,78.39,78.39,78.39,78.39
2015-05-05 00:00:00,80.704,80.704,80.704,80.704,80.704,80.704,80.704,80.704,80.704,80.704,80.704
2015-05-06 00:00:00,78.572,78.572,78.572,78.572,78.572,78.572,78.572,78.572,78.572,78.572,78.572
2015-05-07 00:00:00,78.973,78.973,78.973,78.973,78.973,78.973,78.973,78.973,78.973,78.973,78.973
2015-05-08 00:00:00,80.384,80.384,80.384,80.384,80.384,80.384,80.384,80.384,80.384,80.384,80.384
2015-05-11 00:00:00,81.03,81.03,81.03,81.03,81.03,81.03,81.03,81.03,81.03,81.03,81.03
2015-05-12 00:00:00,79.832,79.832,79.832,79.832,79.832,79.832,79.832,79.832,79.832,79.832,79.832
2015-05-13 00:00:00,81.567,81.567,81.567,81.567,81.567,81.567,81.567,81.567,81.567,81.567,81.567
2015-05-14 00:00:00,81.406,81.406,81.406,81.406,81.406,81.406,81.406,81.406,81.406,81.406,81.406
2015-05-15 00:00:00,81.371,81.371,81.371,81.371,81.371,81.371,81.371,81.371,81.371,81.371,81.371
2015-05-18 00:00:00,81.326,81.326,81.326,81.326,81.326,81.326,81.326,81.326,81.326,81.326,81.326
2015-05-19 00:00:00,79.898,79.898,79.898,79.898,79.898,79.898,79.898,79.898,79.898,79.898,79.898
2015-05-20 00:00:00,79.783,79.783,79.783,79.783,79.783,79.783,79.783,79.783,79.783,79.783,79.783
2015-05-21 00:00:00,80.624,80.624,80.624,80.624,80.624,80.624,80.624,80.624,80.624,80.624,80.624
2015-05-22 00:00:00,80.491,80.491,80.491,80.491,80.491,80.491,80.491,80.491,80.491,80.491,80.491
2015-05-26 00:00:00,80.433,80.433,80.433,80.433,80.433,80.433,80.433,80.433,80.433,80.433,80.433
2015-05-27 00:00:00,80.388,80.388,80.388,80.388,80.388,80.388,80.388,80.388,80.388,80.388,80.388
2015-05-28 00:00:00,79.243,79.243,79.243,79.243,79.243,79.243,79.243,79.243,79.243,79.243,79.243
2015-05-29 00:00:00,80.755,80.755,80.755,80.755,80.755,80.755,80.755,80.755,80.755,80.755,80.755
2015-06-01 00:00:00,80.614,80.614,80.614,80.614,80.614,80.614,80.614,80.614,80.614,80.614,80.614
2015-06-02 00:00:00,80.872,80.872,80.872,80.872,80.872,80.872,80.872,80.872,80.872,80.872,80.872
2015-06-03 00:00:00,80.114,80.114,80.114,80.114,80.114,80.114,80.114,80.114,80.114,80.114,80.114
2015-06-04 00:00:00,79.405,79.405,79.405,79.405,79.405,79.405,79.405,79.405,79.405,79.405,79.405
2015-06-05 00:00:00,79.84,79.84,79.84,79.84,79.84,79.84,79.84,79.84,79.84,79.84,79.84
2015-06-08 00:00:00,79.213,79.213,79.213,79.213,79.213,79.213,79.213,79.213,79.213,79.213,79.213
2015-06-09 00:00:00,78.049,78.049,78.049,78.049,78.049,78.049,78.049,78.049,78.049,78.049,78.049
2015-06-10 00:00:00,78.44,78.44,78.44,78.44,78.44,78.44,78.44,78.44,78.44,78.44,78.44
2015-06-11 00:00:00,78.201,78.201,78.201,78.201,78.201,78.201,78.201,78.201,78.201,78.201,78.201
2015-06-12 00:00:00,77.981,77.981,77.981,77.981,77.981,77.981,77.981,77.981,77.981,77.981,77.981
2015-06-15 00:00:00,76.71,76.71,76.71,76.71,76.71,76.71,76.71,76.71,76.71,76.71,76.71
2015-06-16 00:00:00,76.109,76.109,76.109,76.109,76.109,76.109,76.109,76.109,76.109,76.109,76.109
2015-06-17 00:00:00,76.323,76.323,76.323,76.323,76.323,76.323,76.323,76.323,76.323,76.323,76.323
2015-06-18 00:00:00,76.486,76.486,76.486,76.486,76.486,76.486,76.486,76.486,76.486,76.486,76.486
2015-06-19 00:00:00,76.266,76.266,76.266,76.266,76.266,76.266,76.266,76.266,76.266,76.266,76.266
2015-06-22 00:00:00,76.36,76.36,76.36,76.36,76.36,76.36,76.36,76.36,76.36,76.36,76.36
2015-06-23 00:00:00,76.611,76.611,76.611,76.611,76.611,76.611,76.611,76.611,76.611,76.611,76.611
2015-06-24 00:00:00,76.122,76.122,76.122,76.122,76.122,76.122,76.122,76.122,76.122,76.122,76.122
2015-06-25 00:00:00,74.961,74.961,74.961,74.961,74.961,74.961,74.961,74.961,74.961,74.961,74.961
2015-06-26 00:00:00,74.867,74.867,74.867,74.867,74.867,74.867,74.867,74.867,74.867,74.867,74.867
2015-06-29 00:00:00,73.616,73.616,73.616,73.616,73.616,73.616,73.616,73.616,73.616,73.616,73.616
2015-06-30 00:00:00,75.317,75.317,75.317,75.317,75.317,75.317,75.317,75.317,75.317,75.317,75.317
2015-07-01 00:00:00,75.134,75.134,75.134,75.134,75.134,75.134,75.134,75.134,75.134,75.134,75.134
2015-07-02 00:00:00,75.271,75.271,75.271,75.271,75.271,75.271,75.271,75.271,75.271,75.271,75.271
2015-07-06 00:00:00,72.971,72.971,72.971,72.971,72.971,72.971,72.971,72.971,72.971,72.971,72.971
2015-07-07 00:00:00,72.843,72.843,72.843,72.843,72.843,72.843,72.843,72.843,72.843,72.843,72.843
2015-07-08 00:00:00,72.13,72.13,72.13,72.13,72.13,72.13,72.13,72.13,72.13,72.13,72.13
2015-07-09 00:00:00,71.948,71.948,71.948,71.948,71.948,71.948,71.948,71.948,71.948,71.948,71.948
2015-07-10 00:00:00,72.613,72.613,72.613,72.613,72.613,72.613,72.613,72.613,72.613,72.613,72.613
2015-07-13 00:00:00,72.627,72.627,72.627,72.627,72.627,72.627,72.627,72.627,72.627,72.627,72.627
2015-07-14 00:00:00,72.754,72.754,72.754,72.754,72.754,72.754,72.754,72.754,72.754,72.754,72.754
2015-07-15 00:00:00,72.297,72.297,72.297,72.297,72.297,72.297,72.297,72.297,72.297,72.297,72.297
2015-07-16 00:00:00,71.714,71.714,71.714,71.714,71.714,71.714,71.714,71.714,71.714,71.714,71.714
2015-07-17 00:00:00,69.191,69.191,69.191,69.191,69.191,69.191,69.191,69.191,69.191,69.191,69.191
2015-07-20 00:00:00,69.483,69.483,69.483,69.483,69.483,69.483,69.483,69.483,69.483,69.483,69.483
2015-07-21 00:00:00,70.007,70.007,70.007,70.007,70.007,70.007,70.007,70.007,70.007,70.007,70.007
2015-07-22 00:00:00,68.557,68.557,68.557,68.557,68.557,68.557,68.557,68.557,68.557,68.557,68.557
2015-07-23 00:00:00,69.621,69.621,69.621,69.621,69.621,69.621,69.621,69.621,69.621,69.621,69.621
2015-07-24 00:00:00,69.632,69.632,69.632,69.632,69.632,69.632,69.632,69.632,69.632,69.632,69.632
2015-07-27 00:00:00,67.316,67.316,67.316,67.316,67.316,67.316,67.316,67.316,67.316,67.316,67.316
2015-07-28 00:00:00,69.019,69.019,69.019,69.019,69.019,69.019,69.019,69.019,69.019,69.019,69.019
