,670346AH8 Corp,94973VAN7 Corp,15189WAD2 Corp,02364WAP0 Corp,759509AB8 Corp,761713AT3 Corp,13645RAF1 Corp,98417EAC4 Corp,58013MEC4 Corp,744533BJ8 Corp,976826BE6 Corp,15361GAQ8 Corp,476556CX1 Corp,548661CP0 Corp,867229AE6 Corp,88579EAC9 Corp,75913MAA7 Corp,126408GK3 Corp,74834LAN0 Corp,92343VAF1 Corp,037735CK1 Corp,38141GFD1 Corp
Company,Nucor Corp,Elevance Health Inc,CenterPoint Energy Resources Corp,America Movil SAB de CV,Reliance Inc,Reynolds American Inc,Canadian Pacific Railway Co,Glencore Finance Canada Ltd,McDonald's Corp,Public Service Co of Oklahoma,Wisconsin Power and Light Co,Central Hudson Gas & Electric Corp,Jersey Central Power & Light Co,Lowe's Cos Inc,Suncor Energy Inc,3M Co,Regions Bank/Birmingham AL,CSX Corp,Quest Diagnostics Inc,Verizon Communications Inc,Appalachian Power Co,Goldman Sachs Group Inc/The
Ticker,NUE,ELV,CNP,AMXLMM,RS,BATSLN,CP,GLENLN,MCD,AEP,LNT,FTSCN,FE,LOW,SUCN,MMM,RF,CSX,DGX,VZ,AEP,GS
Rating,BBB+,BBB+,BBB+,BBB+,BBB+,BBB+,BBB+,BBB+,BBB+,BBB+,BBB+,BBB+,BBB+,BBB+,BBB+,BBB+,BBB+,BBB+,BBB+,BBB+,BBB+,BBB+
Issue Date,2007-12-03 00:00:00,2007-06-08 00:00:00,2007-10-23 00:00:00,2007-10-30 00:00:00,2007-03-30 00:00:00,2007-06-21 00:00:00,2007-05-08 00:00:00,2007-11-20 00:00:00,2007-10-18 00:00:00,2007-11-14 00:00:00,2007-08-15 00:00:00,2007-03-23 00:00:00,2007-12-13 00:00:00,2007-09-11 00:00:00,2007-06-28 00:00:00,2007-03-29 00:00:00,2007-06-26 00:00:00,2007-04-25 00:00:00,2007-06-22 00:00:00,2007-04-03 00:00:00,2007-08-17 00:00:00,2007-10-03 00:00:00
Maturity Date,2037-12-01 00:00:00,2037-06-15 00:00:00,2037-11-01 00:00:00,2037-11-15 00:00:00,2036-11-15 00:00:00,2037-06-15 00:00:00,2037-05-15 00:00:00,2037-11-15 00:00:00,2037-10-15 00:00:00,2037-11-15 00:00:00,2037-08-15 00:00:00,2037-03-23 00:00:00,2037-06-01 00:00:00,2037-09-15 00:00:00,2038-06-15 00:00:00,2037-03-15 00:00:00,2037-06-26 00:00:00,2037-05-01 00:00:00,2037-07-01 00:00:00,2037-04-01 00:00:00,2037-08-15 00:00:00,2037-10-01 00:00:00
2024-09-20 00:00:00,84.084,84.084,84.084,109.956,84.084,84.084,109.031,114.406,115.164,113.624,112.918,84.084,84.084,115.035,112.843,84.084,84.084,84.084,84.084,111.105,84.084,115.492
2024-09-23 00:00:00,83.634,83.634,83.634,109.925,83.634,83.634,109.034,114.517,114.588,113.338,112.84,83.634,83.634,115.072,113.189,83.634,83.634,83.634,83.634,110.636,83.634,115.433
2024-09-24 00:00:00,84.537,84.537,84.537,110.471,84.537,84.537,109.594,114.808,114.851,113.347,113.142,84.537,84.537,115.693,113.106,84.537,84.537,84.537,84.537,110.888,84.537,116.093
2024-09-25 00:00:00,83.955,83.955,83.955,109.978,83.955,83.955,109.114,114.347,114.384,113.13,112.647,83.955,83.955,114.927,111.265,83.955,83.955,83.955,83.955,110.634,83.955,115.363
2024-09-26 00:00:00,82.484,82.484,82.484,109.85,82.484,82.484,109.008,114.135,114.313,113.362,112.367,82.484,82.484,114.856,111.948,82.484,82.484,82.484,82.484,110.27,82.484,115.175
2024-09-27 00:00:00,82.647,82.647,82.647,110.209,82.647,82.647,109.374,114.492,114.746,113.662,112.72,82.647,82.647,115.219,112.615,82.647,82.647,82.647,82.647,111.532,82.647,115.552
2024-09-30 00:00:00,82.179,82.179,82.179,110.026,82.179,82.179,109.073,114.277,113.975,113.402,112.685,82.179,82.179,115.122,111.946,82.179,82.179,82.179,82.179,110.243,82.179,115.161
2024-10-01 00:00:00,81.927,81.927,81.927,110.44,81.927,81.927,109.509,114.668,114.483,113.846,113.223,81.927,81.927,115.624,112.536,81.927,81.927,81.927,81.927,110.831,81.927,116.066
2024-10-02 00:00:00,81.846,81.846,81.846,109.926,81.846,81.846,109.006,114.243,114.113,113.324,112.712,81.846,81.846,115.47,112.288,81.846,81.846,81.846,81.846,110.749,81.846,115.654
2024-10-03 00:00:00,82.424,82.424,82.424,109.345,82.424,82.424,108.437,113.655,113.731,112.618,112.142,82.424,82.424,114.794,111.691,82.424,82.424,82.424,82.424,110.806,82.424,114.982
2024-10-04 00:00:00,82.115,82.115,82.115,108.195,82.115,82.115,107.446,112.563,112.918,112.017,111.074,82.115,82.115,113.767,110.693,82.115,82.115,82.115,82.115,109.368,82.115,114.64
2024-10-07 00:00:00,81.911,81.911,81.911,107.557,81.911,81.911,106.912,111.932,112.331,111.367,110.511,81.911,81.911,113.282,109.924,81.911,81.911,81.911,81.911,109.191,81.911,113.05
2024-10-08 00:00:00,81.005,81.005,81.005,107.973,81.005,81.005,107.062,112.085,111.956,111.52,110.667,81.005,81.005,113.476,110.893,81.005,81.005,81.005,81.005,109.339,81.005,114.699
2024-10-09 00:00:00,80.233,80.233,80.233,107.394,80.233,80.233,106.495,111.738,111.666,111.093,110.083,80.233,80.233,113.106,109.193,80.233,80.233,80.233,80.233,108.844,80.233,112.894
2024-10-10 00:00:00,80.007,80.007,80.007,107.383,80.007,80.007,106.59,112.617,111.971,111.178,110.177,80.007,80.007,113.662,109.398,80.007,80.007,80.007,80.007,108.86,80.007,112.751
2024-10-11 00:00:00,80.305,80.305,80.305,107.015,80.305,80.305,106.659,112.251,111.6,110.689,110.56,80.305,80.305,112.807,109.086,80.305,80.305,80.305,80.305,109.589,80.305,112.569
2024-10-15 00:00:00,79.147,79.147,79.147,108.002,79.147,79.147,107.303,112.926,112.488,111.491,111.187,79.147,79.147,114.545,110.673,79.147,79.147,79.147,79.147,109.656,79.147,114.46
2024-10-16 00:00:00,79.962,79.962,79.962,107.685,79.962,79.962,107.5,113.195,112.96,111.971,111.463,79.962,79.962,114.386,110.116,79.962,79.962,79.962,79.962,109.942,79.962,113.316
2024-10-17 00:00:00,80.422,80.422,80.422,107.01,80.422,80.422,106.783,112.443,111.677,111.27,110.732,80.422,80.422,113.729,109.356,80.422,80.422,80.422,80.422,108.827,80.422,112.905
2024-10-18 00:00:00,80.41,80.41,80.41,107.039,80.41,80.41,106.803,112.586,111.78,111.388,110.777,80.41,80.41,113.852,109.421,80.41,80.41,80.41,80.41,108.714,80.41,112.986
2024-10-21 00:00:00,80.136,80.136,80.136,105.95,80.136,80.136,105.745,111.383,110.586,110.226,109.954,80.136,80.136,112.288,108.04,80.136,80.136,80.136,80.136,107.887,80.136,110.203
2024-10-22 00:00:00,80.292,80.292,80.292,105.808,80.292,80.292,105.707,111.418,110.009,110.298,109.938,80.292,80.292,112.406,107.83,80.292,80.292,80.292,80.292,107.127,80.292,110.261
2024-10-23 00:00:00,79.242,79.242,79.242,105.519,79.242,79.242,105.428,111.128,109.581,110.017,109.435,79.242,79.242,111.819,107.841,79.242,79.242,79.242,79.242,106.677,79.242,110.578
2024-10-24 00:00:00,81.712,81.712,81.712,105.952,81.712,81.712,105.868,111.61,110.066,110.367,109.859,81.712,81.712,111.894,108.344,81.712,81.712,81.712,81.712,107.91,81.712,110.806
2024-10-25 00:00:00,82.478,82.478,82.478,105.73,82.478,82.478,105.634,111.358,109.855,110.117,109.626,82.478,82.478,111.801,108.403,82.478,82.478,82.478,82.478,107.366,82.478,110.568
2024-10-28 00:00:00,81.437,81.437,81.437,105.349,81.437,81.437,105.397,111.059,109.572,109.786,109.376,81.437,81.437,111.666,108.78,81.437,81.437,81.437,81.437,106.205,81.437,110.985
2024-10-29 00:00:00,81.177,81.177,81.177,105.412,81.177,81.177,105.75,111.155,110.519,110.164,109.77,81.177,81.177,112.355,109.336,81.177,81.177,81.177,81.177,106.139,81.177,110.26
2024-10-30 00:00:00,82.053,82.053,82.053,105.231,82.053,82.053,105.349,110.863,108.827,109.918,109.497,82.053,82.053,111.387,109.276,82.053,82.053,82.053,82.053,107.201,82.053,110.278
2024-10-31 00:00:00,82.856,82.856,82.856,104.885,82.856,82.856,105.184,111.062,109.607,109.729,109.63,82.856,82.856,112.056,109.275,82.856,82.856,82.856,82.856,106.401,82.856,109.098
2024-11-01 00:00:00,82.56,82.56,82.56,104.13,82.56,82.56,104.336,109.66,108.844,108.556,108.632,82.56,82.56,110.58,108.529,82.56,82.56,82.56,82.56,105.767,82.56,108.791
2024-11-04 00:00:00,83.678,83.678,83.678,105.09,83.678,83.678,105.382,110.577,109.228,109.858,109.44,83.678,83.678,111.624,109.592,83.678,83.678,83.678,83.678,106.394,83.678,109.794
2024-11-05 00:00:00,83.924,83.924,83.924,105.187,83.924,83.924,105.666,110.768,109.681,110.222,109.428,83.924,83.924,111.883,109.578,83.924,83.924,83.924,83.924,107.005,83.924,110.331
2024-11-06 00:00:00,84.172,84.172,84.172,103.869,84.172,84.172,104.61,109.93,108.861,108.667,107.768,84.172,84.172,110.744,107.515,84.172,84.172,84.172,84.172,105.492,84.172,109.907
2024-11-07 00:00:00,83.679,83.679,83.679,104.585,83.679,83.679,105.493,110.861,109.95,109.666,108.705,83.679,83.679,111.786,108.985,83.679,83.679,83.679,83.679,106.729,83.679,112.603
2024-11-08 00:00:00,84.979,84.979,84.979,105.004,84.979,84.979,105.728,111.435,110.477,109.639,109.184,84.979,84.979,112.394,109.265,84.979,84.979,84.979,84.979,106.809,84.979,111.244
2024-11-12 00:00:00,83.497,83.497,83.497,104.15,83.497,83.497,104.449,110.567,109.427,108.791,108.139,83.497,83.497,111.338,107.945,83.497,83.497,83.497,83.497,105.282,83.497,110.692
2024-11-13 00:00:00,84.094,84.094,84.094,103.972,84.094,84.094,104.228,110.127,108.647,107.997,107.719,84.094,84.094,110.696,107.625,84.094,84.094,84.094,84.094,105.189,84.094,109.074
2024-11-14 00:00:00,83.7,83.7,83.7,103.917,83.7,83.7,104.02,110.278,108.682,107.332,107.515,83.7,83.7,110.378,107.967,83.7,83.7,83.7,83.7,104.842,83.7,110.521
2024-11-15 00:00:00,83.452,83.452,83.452,104.235,83.452,83.452,104.207,110.379,108.776,107.446,107.935,83.452,83.452,110.779,107.942,83.452,83.452,83.452,83.452,105.457,83.452,109.31
2024-11-18 00:00:00,82.925,82.925,82.925,104.366,82.925,82.925,104.499,110.552,109.028,107.813,108.214,82.925,82.925,110.819,107.941,82.925,82.925,82.925,82.925,106.176,82.925,109.532
2024-11-19 00:00:00,83.411,83.411,83.411,104.506,83.411,83.411,104.357,110.651,109.021,107.839,108.239,83.411,83.411,111.056,107.912,83.411,83.411,83.411,83.411,105.638,83.411,108.967
2024-11-20 00:00:00,83.206,83.206,83.206,104.465,83.206,83.206,104.419,110.329,108.636,107.504,108.137,83.206,83.206,111.177,107.816,83.206,83.206,83.206,83.206,105.595,83.206,110.114
2024-11-21 00:00:00,83.821,83.821,83.821,104.343,83.821,83.821,104.397,110.133,108.484,107.569,108.048,83.821,83.821,110.789,107.284,83.821,83.821,83.821,83.821,105.401,83.821,108.691
2024-11-22 00:00:00,83.733,83.733,83.733,104.603,83.733,83.733,104.583,110.197,108.677,107.758,108.243,83.733,83.733,110.659,107.894,83.733,83.733,83.733,83.733,105.483,83.733,108.968
2024-11-25 00:00:00,83.92,83.92,83.92,105.842,83.92,83.92,105.835,111.329,110.075,108.837,109.596,83.92,83.92,111.92,109.015,83.92,83.92,83.92,83.92,106.566,83.92,108.937
2024-11-26 00:00:00,83.615,83.615,83.615,105.351,83.615,83.615,105.229,110.9,108.786,108.648,109.218,83.615,83.615,111.694,108.766,83.615,83.615,83.615,83.615,106.066,83.615,109.049
2024-11-27 00:00:00,83.62,83.62,83.62,105.841,83.62,83.62,105.873,111.378,109.447,109.057,109.58,83.62,83.62,112.147,109.013,83.62,83.62,83.62,83.62,106.281,83.62,110.901
2024-11-29 00:00:00,83.759,83.759,83.759,106.772,83.759,83.759,106.788,112.29,110.825,109.948,110.596,83.759,83.759,113.104,109.942,83.759,83.759,83.759,83.759,107.687,83.759,110.679
2024-12-02 00:00:00,83.851,83.851,83.851,106.531,83.851,83.851,106.676,112.108,110.906,109.842,110.308,83.851,83.851,113.278,110.307,83.851,83.851,83.851,83.851,107.969,83.851,110.88
2024-12-03 00:00:00,83.556,83.556,83.556,106.303,83.556,83.556,106.077,111.801,110.502,109.562,110.03,83.556,83.556,112.605,109.873,83.556,83.556,83.556,83.556,107.373,83.556,111.317
2024-12-04 00:00:00,83.119,83.119,83.119,106.733,83.119,83.119,106.789,112.222,110.926,109.929,110.894,83.119,83.119,113.308,110.192,83.119,83.119,83.119,83.119,107.821,83.119,111.627
2024-12-05 00:00:00,83.263,83.263,83.263,106.802,83.263,83.263,106.878,112.329,111.04,109.649,110.593,83.263,83.263,113.26,110.08,83.263,83.263,83.263,83.263,107.243,83.263,111.473
2024-12-06 00:00:00,82.719,82.719,82.719,107.102,82.719,82.719,107.06,112.558,111.116,110.052,110.741,82.719,82.719,115.248,110.388,82.719,82.719,82.719,82.719,107.539,82.719,112.171
2024-12-09 00:00:00,82.595,82.595,82.595,106.597,82.595,82.595,106.555,112.19,111.083,109.689,110.374,82.595,82.595,112.863,109.97,82.595,82.595,82.595,82.595,107.598,82.595,111.278
2024-12-10 00:00:00,82.422,82.422,82.422,106.652,82.422,82.422,106.536,111.954,110.895,109.46,110.232,82.422,82.422,112.921,109.747,82.422,82.422,82.422,82.422,107.788,82.422,111.845
2024-12-11 00:00:00,82.729,82.729,82.729,106.057,82.729,82.729,106.097,111.54,110.54,109.016,109.756,82.729,82.729,112.693,109.219,82.729,82.729,82.729,82.729,107.606,82.729,112.068
2024-12-12 00:00:00,82.991,82.991,82.991,105.486,82.991,82.991,105.55,110.987,110.124,108.749,109.169,82.991,82.991,112.132,108.972,82.991,82.991,82.991,82.991,106.046,82.991,110.446
2024-12-13 00:00:00,81.961,81.961,81.961,104.76,81.961,81.961,104.708,110.402,109.127,108.35,108.561,81.961,81.961,111.526,108.419,81.961,81.961,81.961,81.961,105.483,81.961,110.047
2024-12-16 00:00:00,81.544,81.544,81.544,105.076,81.544,81.544,104.7,110.332,109.064,108.324,108.486,81.544,81.544,111.558,108.286,81.544,81.544,81.544,81.544,106.716,81.544,111.723
2024-12-17 00:00:00,80.789,80.789,80.789,104.87,80.789,80.789,104.726,110.296,108.923,108.152,108.498,80.789,80.789,111.497,108.094,80.789,80.789,80.789,80.789,106.447,80.789,110.205
2024-12-18 00:00:00,81.076,81.076,81.076,103.793,81.076,81.076,103.5,109.068,108.035,106.814,107.133,81.076,81.076,110.162,106.818,81.076,81.076,81.076,81.076,105.586,81.076,108.736
2024-12-19 00:00:00,80.635,80.635,80.635,103.145,80.635,80.635,103.228,108.387,107.352,106.388,106.545,80.635,80.635,109.564,106.063,80.635,80.635,80.635,80.635,104.34,80.635,107.323
2024-12-20 00:00:00,80.499,80.499,80.499,103.474,80.499,80.499,103.482,108.274,108.048,106.879,107.16,80.499,80.499,109.876,107.332,80.499,80.499,80.499,80.499,104.91,80.499,108.572
2024-12-23 00:00:00,80.451,80.451,80.451,102.919,80.451,80.451,102.896,107.653,107.44,106.387,106.412,80.451,80.451,109.348,106.636,80.451,80.451,80.451,80.451,104.357,80.451,107.136
2024-12-24 00:00:00,80.462,80.462,80.462,102.9,80.462,80.462,102.937,107.693,107.556,106.22,106.587,80.462,80.462,109.579,106.655,80.462,80.462,80.462,80.462,105.828,80.462,108.581
2024-12-26 00:00:00,80.915,80.915,80.915,102.926,80.915,80.915,103.133,108.095,107.849,106.45,106.856,80.915,80.915,109.579,106.456,80.915,80.915,80.915,80.915,106.425,80.915,107.608
2024-12-27 00:00:00,80.449,80.449,80.449,102.557,80.449,80.449,102.668,107.656,107.317,105.987,106.199,80.449,80.449,109.078,105.993,80.449,80.449,80.449,80.449,103.953,80.449,107.098
2024-12-30 00:00:00,80.877,80.877,80.877,103.302,80.877,80.877,103.533,108.495,108.162,106.808,106.878,80.877,80.877,109.422,105.777,80.877,80.877,80.877,80.877,104.767,80.877,108.434
2024-12-31 00:00:00,81.778,81.778,81.778,103.072,81.778,81.778,103.784,108.212,107.628,106.473,106.628,81.778,81.778,109.366,105.941,81.778,81.778,81.778,81.778,104.278,81.778,107.994
2025-01-02 00:00:00,82.213,82.213,82.213,103.163,82.213,82.213,103.449,107.912,107.801,106.409,106.796,82.213,82.213,109.271,106.388,82.213,82.213,82.213,82.213,103.892,82.213,107.494
2025-01-03 00:00:00,82.165,82.165,82.165,102.883,82.165,82.165,103.175,107.773,107.678,106.058,106.442,82.165,82.165,108.715,106.004,82.165,82.165,82.165,82.165,104.844,82.165,107.578
2025-01-06 00:00:00,82.681,82.681,82.681,102.596,82.681,82.681,102.881,107.47,106.927,105.986,106.038,82.681,82.681,108.531,105.968,82.681,82.681,82.681,82.681,104.153,82.681,107.481
2025-01-07 00:00:00,82.065,82.065,82.065,102.224,82.065,82.065,102.425,106.968,106.393,105.457,105.53,82.065,82.065,108.012,104.913,82.065,82.065,82.065,82.065,103.622,82.065,106.349
2025-01-08 00:00:00,81.858,81.858,81.858,102.054,81.858,81.858,102.604,106.875,106.335,105.515,105.413,81.858,81.858,107.157,104.946,81.858,81.858,81.858,81.858,103.611,81.858,105.735
2025-01-09 00:00:00,81.795,81.795,81.795,102.096,81.795,81.795,102.648,106.917,106.378,105.555,105.463,81.795,81.795,107.771,104.983,81.795,81.795,81.795,81.795,103.152,81.795,105.872
2025-01-10 00:00:00,81.942,81.942,81.942,101.432,81.942,81.942,101.78,106.282,105.697,105.226,104.915,81.942,81.942,107.201,104.24,81.942,81.942,81.942,81.942,102.736,81.942,105.236
2025-01-13 00:00:00,81.681,81.681,81.681,101.334,81.681,81.681,101.589,106.172,105.587,105.106,104.819,81.681,81.681,106.898,104.142,81.681,81.681,81.681,81.681,102.643,81.681,105.851
2025-01-14 00:00:00,81.894,81.894,81.894,101.064,81.894,81.894,101.453,105.864,105.34,104.795,104.482,81.894,81.894,107.006,103.672,81.894,81.894,81.894,81.894,102.245,81.894,107.755
2025-01-15 00:00:00,83.172,83.172,83.172,102.277,83.172,83.172,102.901,107.16,106.829,106.037,105.742,83.172,83.172,108.309,105.478,83.172,83.172,83.172,83.172,103.521,83.172,106.843
2025-01-16 00:00:00,83.175,83.175,83.175,102.709,83.175,83.175,103.169,107.926,107.337,106.357,106.103,83.175,83.175,108.686,106.024,83.175,83.175,83.175,83.175,103.814,83.175,106.998
2025-01-17 00:00:00,83.084,83.084,83.084,102.679,83.084,83.084,103.079,107.798,107.306,106.26,105.999,83.084,83.084,108.555,105.872,83.084,83.084,83.084,83.084,104.366,83.084,107.93
2025-01-21 00:00:00,82.6,82.6,82.6,103.074,82.6,82.6,103.568,108.449,107.789,106.634,106.595,82.6,82.6,108.954,106.353,82.6,82.6,82.6,82.6,104.307,82.6,107.852
2025-01-22 00:00:00,82.52,82.52,82.52,102.897,82.52,82.52,103.46,108.284,107.674,106.528,106.483,82.52,82.52,109.097,105.817,82.52,82.52,82.52,82.52,103.958,82.52,110.181
2025-01-23 00:00:00,82.542,82.542,82.542,102.539,82.542,82.542,103.27,108.012,107.379,106.098,106.226,82.542,82.542,108.343,105.247,82.542,82.542,82.542,82.542,103.404,82.542,107.231
2025-01-24 00:00:00,82.638,82.638,82.638,102.419,82.638,82.638,103.435,107.667,107.52,106.223,106.35,82.638,82.638,108.552,105.736,82.638,82.638,82.638,82.638,103.826,82.638,109.879
2025-01-27 00:00:00,82.416,82.416,82.416,103.213,82.416,82.416,104.118,108.426,108.291,107.343,107.063,82.416,82.416,109.447,106.28,82.416,82.416,82.416,82.416,104.523,82.416,108.762
2025-01-28 00:00:00,82.576,82.576,82.576,103.307,82.576,82.576,104.185,108.499,108.402,106.913,107.148,82.576,82.576,109.607,106.269,82.576,82.576,82.576,82.576,104.266,82.576,108.485
2025-01-29 00:00:00,82.309,82.309,82.309,103.319,82.309,82.309,104.098,108.513,108.344,106.98,106.86,82.309,82.309,109.864,106.117,82.309,82.309,82.309,82.309,104.292,82.309,107.659
2025-01-30 00:00:00,82.34,82.34,82.34,103.471,82.34,82.34,104.214,108.567,108.412,107.067,106.921,82.34,82.34,109.917,106.164,82.34,82.34,82.34,82.34,104.441,82.34,108.559
2025-01-31 00:00:00,82.236,82.236,82.236,103.257,82.236,82.236,104.045,108.376,108.208,106.758,106.838,82.236,82.236,109.745,105.606,82.236,82.236,82.236,82.236,104.439,82.236,107.636
2025-02-03 00:00:00,81.333,81.333,81.333,102.974,81.333,81.333,103.626,108.189,107.63,106.751,106.257,81.333,81.333,109.373,105.743,81.333,81.333,81.333,81.333,104.62,81.333,108.953
2025-02-04 00:00:00,81.808,81.808,81.808,103.41,81.808,81.808,104.023,108.56,108.119,107.102,106.948,81.808,81.808,109.963,106.274,81.808,81.808,81.808,81.808,104.813,81.808,107.86
2025-02-05 00:00:00,82.45,82.45,82.45,104.131,82.45,82.45,104.891,109.545,109.108,108.008,107.886,82.45,82.45,111.069,107.227,82.45,82.45,82.45,82.45,105.521,82.45,108.713
2025-02-06 00:00:00,82.534,82.534,82.534,103.768,82.534,82.534,104.627,109.302,108.827,107.745,107.627,82.534,82.534,110.812,106.697,82.534,82.534,82.534,82.534,105.368,82.534,110.431
2025-02-07 00:00:00,82.456,82.456,82.456,103.447,82.456,82.456,103.998,108.603,108.106,107.234,106.999,82.456,82.456,110.457,105.434,82.456,82.456,82.456,82.456,104.994,82.456,107.613
2025-02-10 00:00:00,82.168,82.168,82.168,103.564,82.168,82.168,104.027,108.643,108.134,107.27,107.126,82.168,82.168,110.195,106.016,82.168,82.168,82.168,82.168,105.225,82.168,108.727
2025-02-11 00:00:00,81.702,81.702,81.702,103.131,81.702,81.702,103.65,108.214,107.777,106.809,106.688,81.702,81.702,110.048,105.725,81.702,81.702,81.702,81.702,104.474,81.702,107.238
2025-02-12 00:00:00,81.452,81.452,81.452,102.485,81.452,81.452,103.26,107.755,107.247,106.093,105.997,81.452,81.452,109.132,105.222,81.452,81.452,81.452,81.452,103.866,81.452,106.932
2025-02-13 00:00:00,81.606,81.606,81.606,103.313,81.606,81.606,104.056,108.589,108.242,107.15,106.849,81.606,81.606,110.845,106.045,81.606,81.606,81.606,81.606,104.962,81.606,108.225
2025-02-14 00:00:00,81.073,81.073,81.073,103.832,81.073,81.073,104.674,109.143,108.863,107.323,107.339,81.073,81.073,110.957,106.321,81.073,81.073,81.073,81.073,104.967,81.073,108.501
2025-02-18 00:00:00,81.419,81.419,81.419,103.249,81.419,81.419,104.046,108.181,108.115,106.319,106.934,81.419,81.419,110.334,106.205,81.419,81.419,81.419,81.419,104.473,81.419,107.868
2025-02-19 00:00:00,81.413,81.413,81.413,103.314,81.413,81.413,104.065,108.279,108.224,106.286,106.925,81.413,81.413,110.282,106.024,81.413,81.413,81.413,81.413,105.288,81.413,107.959
2025-02-20 00:00:00,81.63,81.63,81.63,103.572,81.63,81.63,104.162,108.594,108.323,106.455,107.119,81.63,81.63,109.597,106.117,81.63,81.63,81.63,81.63,105.164,81.63,108.371
2025-02-21 00:00:00,81.345,81.345,81.345,104.199,81.345,81.345,104.374,109.151,108.572,107.056,107.536,81.345,81.345,109.599,106.665,81.345,81.345,81.345,81.345,105.64,81.345,108.8
2025-02-24 00:00:00,80.553,80.553,80.553,104.569,80.553,80.553,104.975,109.529,109.071,107.544,107.864,80.553,80.553,111.247,107.013,80.553,80.553,80.553,80.553,106.085,80.553,109.007
2025-02-25 00:00:00,80.436,80.436,80.436,105.608,80.436,80.436,105.947,110.537,110.091,108.563,108.911,80.436,80.436,112.06,108.095,80.436,80.436,80.436,80.436,106.603,80.436,109.691
2025-02-26 00:00:00,80.026,80.026,80.026,105.702,80.026,80.026,106.213,110.407,109.973,108.449,109.276,80.026,80.026,112.393,107.93,80.026,80.026,80.026,80.026,107.15,80.026,111.246
2025-02-27 00:00:00,79.285,79.285,79.285,105.687,79.285,79.285,106.069,110.437,109.838,108.266,109.053,79.285,79.285,112.213,108.168,79.285,79.285,79.285,79.285,107.026,79.285,109.716
2025-02-28 00:00:00,78.543,78.543,78.543,106.208,78.543,78.543,105.837,110.886,109.783,108.43,109.57,78.543,78.543,112.613,108.503,78.543,78.543,78.543,78.543,107.325,78.543,109.377
2025-03-03 00:00:00,77.51,77.51,77.51,106.671,77.51,77.51,106.644,111.005,110.13,109.088,110.023,77.51,77.51,113.03,109.019,77.51,77.51,77.51,77.51,107.987,77.51,110.195
2025-03-04 00:00:00,76.085,76.085,76.085,106.025,76.085,76.085,105.93,110.634,109.48,108.314,109.188,76.085,76.085,111.987,107.83,76.085,76.085,76.085,76.085,107.078,76.085,109.129
2025-03-05 00:00:00,75.707,75.707,75.707,105.638,75.707,75.707,105.63,109.719,109.343,108.13,108.953,75.707,75.707,111.809,107.705,75.707,75.707,75.707,75.707,106.743,75.707,109.231
2025-03-06 00:00:00,75.083,75.083,75.083,105.262,75.083,75.083,105.245,109.815,108.926,107.855,109.003,75.083,75.083,111.139,107.606,75.083,75.083,75.083,75.083,106.373,75.083,109.003
2025-03-07 00:00:00,75.881,75.881,75.881,105.215,75.881,75.881,105.405,109.709,108.95,107.854,108.859,75.881,75.881,111.238,107.258,75.881,75.881,75.881,75.881,106.442,75.881,109.176
2025-03-10 00:00:00,75.501,75.501,75.501,106.004,75.501,75.501,105.901,110.525,109.386,108.26,109.597,75.501,75.501,111.927,107.847,75.501,75.501,75.501,75.501,107.015,75.501,108.938
2025-03-11 00:00:00,75.465,75.465,75.465,105.172,75.465,75.465,104.993,109.452,108.372,107.311,108.631,75.465,75.465,111.484,106.7,75.465,75.465,75.465,75.465,106.099,75.465,108.667
2025-03-12 00:00:00,75.87,75.87,75.87,104.75,75.87,75.87,104.755,109.207,108.008,107.089,108.158,75.87,75.87,111.208,106.435,75.87,75.87,75.87,75.87,106.29,75.87,107.585
2025-03-13 00:00:00,74.341,74.341,74.341,104.713,74.341,74.341,104.992,109.351,108.054,107.149,108.303,74.341,74.341,111.057,106.67,74.341,74.341,74.341,74.341,106.389,74.341,107.693
2025-03-14 00:00:00,75.429,75.429,75.429,104.476,75.429,75.429,104.684,109.027,107.89,107.028,108.037,75.429,75.429,111.007,106.627,75.429,75.429,75.429,75.429,106.607,75.429,107.691
2025-03-17 00:00:00,75.992,75.992,75.992,104.606,75.992,75.992,104.766,109.285,108.067,107.193,108.116,75.992,75.992,111.203,106.835,75.992,75.992,75.992,75.992,105.901,75.992,107.734
2025-03-18 00:00:00,76.464,76.464,76.464,104.75,76.464,76.464,104.968,109.596,108.631,107.523,108.745,76.464,76.464,111.53,107.769,76.464,76.464,76.464,76.464,106.274,76.464,108.004
2025-03-19 00:00:00,77.239,77.239,77.239,105.309,77.239,77.239,105.325,109.566,109.185,108.328,109.162,77.239,77.239,111.478,108.246,77.239,77.239,77.239,77.239,106.623,77.239,108.827
2025-03-20 00:00:00,77.523,77.523,77.523,105.389,77.523,77.523,105.461,109.607,108.834,108.408,109.208,77.523,77.523,111.668,108.277,77.523,77.523,77.523,77.523,106.817,77.523,109.549
