,98385XAM8 Corp,341081EY9 Corp,70213HAA6 Corp,002819AC4 Corp,742718DF3 Corp
Company,XTO Energy Inc,Florida Power & Light Co,Mass General Brigham Inc,Abbott Laboratories,Procter & Gamble Co/The
Ticker,XOM,NEE,PARHC,ABT,PG
Rating,AA-,AA-,AA-,AA-,AA-
Issue Date,2007-07-19 00:00:00,2007-04-17 00:00:00,2007-06-28 00:00:00,2007-11-09 00:00:00,2007-03-05 00:00:00
Maturity Date,2037-08-01 00:00:00,2037-05-01 00:00:00,2037-07-01 00:00:00,2037-11-30 00:00:00,2037-03-05 00:00:00
2022-01-10 00:00:00,141.284,57.735,57.735,57.735,57.735
2022-06-10 00:00:00,117.22,61.972,61.972,61.972,61.972
2022-06-13 00:00:00,114.461,59.324,59.324,59.324,59.324
2022-06-14 00:00:00,113.097,58.974,58.974,58.974,58.974
2022-06-15 00:00:00,115.658,58.942,58.942,58.942,58.942
2022-06-16 00:00:00,116.725,58.252,58.252,58.252,58.252
2022-06-17 00:00:00,116.282,57.519,57.519,57.519,57.519
2022-06-21 00:00:00,116.123,56.825,56.825,56.825,56.825
2022-06-22 00:00:00,117.187,56.193,56.193,56.193,56.193
2022-06-23 00:00:00,117.473,54.565,54.565,54.565,54.565
2022-06-24 00:00:00,117.004,54.695,54.695,54.695,54.695
2022-06-27 00:00:00,117.665,55.643,55.643,55.643,55.643
2022-06-28 00:00:00,117.882,54.957,54.957,54.957,54.957
2022-06-29 00:00:00,118.726,54.114,54.114,54.114,54.114
2022-06-30 00:00:00,119.528,52.143,52.143,52.143,52.143
2022-07-01 00:00:00,120.685,52.235,52.235,52.235,52.235
2022-07-05 00:00:00,121.628,50.467,50.467,50.467,50.467
2022-07-06 00:00:00,120.421,49.812,49.812,49.812,49.812
2022-07-07 00:00:00,119.608,51.088,51.088,51.088,51.088
2022-07-08 00:00:00,118.602,50.388,50.388,50.388,50.388
2022-07-11 00:00:00,119.614,49.572,49.572,49.572,49.572
2022-07-12 00:00:00,119.848,46.84,46.84,46.84,46.84
2022-07-13 00:00:00,120.279,44.031,44.031,44.031,44.031
2022-07-14 00:00:00,120.152,41.504,41.504,41.504,41.504
2022-07-25 00:00:00,121.797,40.965,40.965,40.965,40.965
2022-07-26 00:00:00,120.922,40.892,40.892,40.892,40.892
2022-07-27 00:00:00,120.394,42.358,42.358,42.358,42.358
2022-07-28 00:00:00,122.2,44.371,44.371,44.371,44.371
2022-07-29 00:00:00,122.595,45.768,45.768,45.768,45.768
2022-08-01 00:00:00,123.863,49.763,49.763,49.763,49.763
2022-08-02 00:00:00,121.837,55.942,55.942,55.942,55.942
2022-08-03 00:00:00,122.474,56.344,56.344,56.344,56.344
2022-08-04 00:00:00,122.59,55.327,55.327,55.327,55.327
2022-08-05 00:00:00,121.136,54.344,54.344,54.344,54.344
2022-08-08 00:00:00,122.354,53.776,53.776,53.776,53.776
2022-08-09 00:00:00,122.377,53.741,53.741,53.741,53.741
2022-08-10 00:00:00,121.651,54.047,54.047,54.047,54.047
2022-08-11 00:00:00,120.921,53.885,53.885,53.885,53.885
2022-08-12 00:00:00,121.65,54.767,54.767,54.767,54.767
2022-08-15 00:00:00,122.179,54.227,54.227,54.227,54.227
2022-08-16 00:00:00,122.002,54.155,54.155,54.155,54.155
2022-08-17 00:00:00,120.847,53.897,53.897,53.897,53.897
2022-08-18 00:00:00,121.182,53.659,53.659,53.659,53.659
2022-08-19 00:00:00,119.713,54.248,54.248,54.248,54.248
2022-08-22 00:00:00,119.072,53.774,53.774,53.774,53.774
2022-08-23 00:00:00,118.548,53.981,53.981,53.981,53.981
2022-08-24 00:00:00,117.827,53.822,53.822,53.822,53.822
2022-08-25 00:00:00,118.77,55.76,55.76,55.76,55.76
2022-08-26 00:00:00,118.83,55.75,55.75,55.75,55.75
2022-08-29 00:00:00,118.115,56.127,56.127,56.127,56.127
2022-08-30 00:00:00,117.954,54.218,54.218,54.218,54.218
2022-08-31 00:00:00,115.747,53.342,53.342,53.342,53.342
2022-09-01 00:00:00,114.989,53.078,53.078,53.078,53.078
2022-09-02 00:00:00,115.565,52.873,52.873,52.873,52.873
2022-09-06 00:00:00,113.876,53.018,53.018,53.018,53.018
2022-09-07 00:00:00,114.804,54.05,54.05,54.05,54.05
2022-09-08 00:00:00,114.205,54.799,54.799,54.799,54.799
2022-09-09 00:00:00,114.035,55.082,55.082,55.082,55.082
2022-09-12 00:00:00,113.475,55.611,55.611,55.611,55.611
2022-09-13 00:00:00,113.244,56.312,56.312,56.312,56.312
2022-09-14 00:00:00,113.264,56.729,56.729,56.729,56.729
2022-09-15 00:00:00,112.978,56.44,56.44,56.44,56.44
2022-09-16 00:00:00,112.243,55.561,55.561,55.561,55.561
2022-09-19 00:00:00,111.945,55.844,55.844,55.844,55.844
2022-09-20 00:00:00,111.233,54.378,54.378,54.378,54.378
2022-09-21 00:00:00,111.912,54.363,54.363,54.363,54.363
2022-09-22 00:00:00,110.298,51.984,51.984,51.984,51.984
2022-09-23 00:00:00,110.773,49.902,49.902,49.902,49.902
2022-09-26 00:00:00,108.894,48.306,48.306,48.306,48.306
2022-09-27 00:00:00,108.472,48.622,48.622,48.622,48.622
2022-09-28 00:00:00,109.691,48.437,48.437,48.437,48.437
2022-09-29 00:00:00,108.992,49.159,49.159,49.159,49.159
2022-09-30 00:00:00,108.55,49.361,49.361,49.361,49.361
2022-10-03 00:00:00,109.996,51.349,51.349,51.349,51.349
2022-10-04 00:00:00,110.152,53.512,53.512,53.512,53.512
2022-10-05 00:00:00,108.989,53.394,53.394,53.394,53.394
2022-10-06 00:00:00,108.435,53.149,53.149,53.149,53.149
2022-10-07 00:00:00,108.092,53.67,53.67,53.67,53.67
2022-10-11 00:00:00,106.917,53.693,53.693,53.693,53.693
2022-10-12 00:00:00,107.626,54.755,54.755,54.755,54.755
2022-10-13 00:00:00,107.725,55.405,55.405,55.405,55.405
2022-10-14 00:00:00,107.415,55.893,55.893,55.893,55.893
2022-10-17 00:00:00,107.434,56.236,56.236,56.236,56.236
2022-10-18 00:00:00,107.591,56.416,56.416,56.416,56.416
2022-10-19 00:00:00,106.652,56.428,56.428,56.428,56.428
2022-10-20 00:00:00,104.459,57.121,57.121,57.121,57.121
2022-10-21 00:00:00,105.316,57.1,57.1,57.1,57.1
2022-10-24 00:00:00,105.236,57.771,57.771,57.771,57.771
2022-10-25 00:00:00,107.399,58.271,58.271,58.271,58.271
2022-10-26 00:00:00,107.918,58.944,58.944,58.944,58.944
2022-10-27 00:00:00,108.834,60.029,60.029,60.029,60.029
2022-10-28 00:00:00,106.779,60.515,60.515,60.515,60.515
2022-10-31 00:00:00,107.047,60.419,60.419,60.419,60.419
2022-11-01 00:00:00,106.984,61.812,61.812,61.812,61.812
2022-11-02 00:00:00,106.762,61.197,61.197,61.197,61.197
2022-11-03 00:00:00,105.579,63.85,63.85,63.85,63.85
2022-11-04 00:00:00,105.478,63.962,63.962,63.962,63.962
2022-11-07 00:00:00,105.159,63.887,63.887,63.887,63.887
2022-11-08 00:00:00,105.948,63.857,63.857,63.857,63.857
2022-11-09 00:00:00,106.243,63.901,63.901,63.901,63.901
2022-11-10 00:00:00,110.732,64.102,64.102,64.102,64.102
2022-11-14 00:00:00,111.172,64.759,64.759,64.759,64.759
2022-11-15 00:00:00,111.262,65.752,65.752,65.752,65.752
2022-11-16 00:00:00,112.874,65.986,65.986,65.986,65.986
2022-11-17 00:00:00,111.056,65.271,65.271,65.271,65.271
2022-11-18 00:00:00,111.541,65.024,65.024,65.024,65.024
2022-11-21 00:00:00,111.589,63.439,63.439,63.439,63.439
2022-11-22 00:00:00,111.298,63.266,63.266,63.266,63.266
2022-11-23 00:00:00,112.03,63.297,63.297,63.297,63.297
2022-11-25 00:00:00,112.065,63.581,63.581,63.581,63.581
2022-11-28 00:00:00,112.094,62.285,62.285,62.285,62.285
2022-11-29 00:00:00,111.551,61.97,61.97,61.97,61.97
2022-11-30 00:00:00,114.917,62.745,62.745,62.745,62.745
2022-12-01 00:00:00,118.019,65.067,65.067,65.067,65.067
2022-12-02 00:00:00,118.225,64.731,64.731,64.731,64.731
2022-12-05 00:00:00,117.284,64.06,64.06,64.06,64.06
2022-12-06 00:00:00,117.901,63.269,63.269,63.269,63.269
2022-12-07 00:00:00,118.128,62.261,62.261,62.261,62.261
2022-12-08 00:00:00,117.605,63.083,63.083,63.083,63.083
2022-12-09 00:00:00,116.266,62.827,62.827,62.827,62.827
2022-12-12 00:00:00,116.06,62.385,62.385,62.385,62.385
2022-12-13 00:00:00,117.074,62.744,62.744,62.744,62.744
2022-12-14 00:00:00,117.282,62.944,62.944,62.944,62.944
2022-12-15 00:00:00,117.6,62.981,62.981,62.981,62.981
2022-12-16 00:00:00,117.238,63.186,63.186,63.186,63.186
2022-12-19 00:00:00,116.304,62.325,62.325,62.325,62.325
2022-12-20 00:00:00,115.486,63.572,63.572,63.572,63.572
2022-12-21 00:00:00,115.51,64.009,64.009,64.009,64.009
2022-12-22 00:00:00,115.251,63.509,63.509,63.509,63.509
2022-12-23 00:00:00,114.536,63.529,63.529,63.529,63.529
2022-12-27 00:00:00,113.712,64.203,64.203,64.203,64.203
2022-12-28 00:00:00,113.137,63.63,63.63,63.63,63.63
2022-12-29 00:00:00,113.874,63.546,63.546,63.546,63.546
2022-12-30 00:00:00,113.317,63.524,63.524,63.524,63.524
2023-01-03 00:00:00,114.896,63.934,63.934,63.934,63.934
2023-01-04 00:00:00,115.315,64.045,64.045,64.045,64.045
2023-01-05 00:00:00,115.101,65.154,65.154,65.154,65.154
2023-01-06 00:00:00,115.356,65.649,65.649,65.649,65.649
2023-01-30 00:00:00,116.795,69.297,69.297,69.297,69.297
2023-01-31 00:00:00,117.212,71.046,71.046,71.046,71.046
2023-02-01 00:00:00,117.977,72.438,72.438,72.438,72.438
2023-02-02 00:00:00,118.168,72.187,72.187,72.187,72.187
2023-02-03 00:00:00,116.898,72.634,72.634,72.634,72.634
2023-02-06 00:00:00,116.316,72.537,72.537,72.537,72.537
2023-02-07 00:00:00,116.077,72.351,72.351,72.351,72.351
2023-02-08 00:00:00,116.746,72.683,72.683,72.683,72.683
2023-02-09 00:00:00,116.167,73.167,73.167,73.167,73.167
2023-02-10 00:00:00,115.496,72.961,72.961,72.961,72.961
2023-02-13 00:00:00,115.08,72.325,72.325,72.325,72.325
2023-02-14 00:00:00,114.851,72.921,72.921,72.921,72.921
2023-02-15 00:00:00,114.214,72.595,72.595,72.595,72.595
2023-02-16 00:00:00,113.529,72.075,72.075,72.075,72.075
2023-02-17 00:00:00,114.02,71.825,71.825,71.825,71.825
2023-02-21 00:00:00,114.325,70.733,70.733,70.733,70.733
2023-02-22 00:00:00,114.73,69.155,69.155,69.155,69.155
2023-02-23 00:00:00,115.115,68.882,68.882,68.882,68.882
2023-02-24 00:00:00,114.304,68.948,68.948,68.948,68.948
2023-02-27 00:00:00,114.52,69.023,69.023,69.023,69.023
2023-02-28 00:00:00,114.416,68.79,68.79,68.79,68.79
2023-03-01 00:00:00,113.819,69.868,69.868,69.868,69.868
2023-03-02 00:00:00,113.992,70.364,70.364,70.364,70.364
2023-03-03 00:00:00,113.65,70.887,70.887,70.887,70.887
2023-03-06 00:00:00,113.642,71.7,71.7,71.7,71.7
2023-03-07 00:00:00,113.674,71.038,71.038,71.038,71.038
2023-03-08 00:00:00,113.534,71.33,71.33,71.33,71.33
2023-03-09 00:00:00,114.349,70.988,70.988,70.988,70.988
2023-03-10 00:00:00,116.598,70.104,70.104,70.104,70.104
2023-03-13 00:00:00,117.425,69.162,69.162,69.162,69.162
2023-03-14 00:00:00,116.269,68.681,68.681,68.681,68.681
2023-03-15 00:00:00,117.816,68.089,68.089,68.089,68.089
2023-03-16 00:00:00,116.923,67.858,67.858,67.858,67.858
2023-03-17 00:00:00,118.307,67.17,67.17,67.17,67.17
2023-03-20 00:00:00,117.736,66.302,66.302,66.302,66.302
2023-03-21 00:00:00,116.489,67.314,67.314,67.314,67.314
2023-03-22 00:00:00,118.221,67.362,67.362,67.362,67.362
2023-03-23 00:00:00,118.569,66.715,66.715,66.715,66.715
2023-03-24 00:00:00,119.169,66.059,66.059,66.059,66.059
2023-03-27 00:00:00,116.925,66.424,66.424,66.424,66.424
2023-03-28 00:00:00,116.605,66.904,66.904,66.904,66.904
2023-03-29 00:00:00,116.514,67.66,67.66,67.66,67.66
2023-03-30 00:00:00,116.365,68.694,68.694,68.694,68.694
2023-03-31 00:00:00,117.273,69.36,69.36,69.36,69.36
2023-04-03 00:00:00,117.78,69.452,69.452,69.452,69.452
2023-04-04 00:00:00,118.379,70.328,70.328,70.328,70.328
2023-04-05 00:00:00,118.665,70.674,70.674,70.674,70.674
2023-04-06 00:00:00,118.753,70.576,70.576,70.576,70.576
2023-04-07 00:00:00,117.656,69.953,69.953,69.953,69.953
2023-04-10 00:00:00,117.573,70.056,70.056,70.056,70.056
2023-04-11 00:00:00,117.578,70.49,70.49,70.49,70.49
2023-04-12 00:00:00,118.317,70.232,70.232,70.232,70.232
2023-04-13 00:00:00,117.532,70.729,70.729,70.729,70.729
2023-04-14 00:00:00,116.695,70.996,70.996,70.996,70.996
2023-04-17 00:00:00,115.094,71.258,71.258,71.258,71.258
2023-04-18 00:00:00,115.204,71.323,71.323,71.323,71.323
2023-04-19 00:00:00,115.13,70.891,70.891,70.891,70.891
2023-04-20 00:00:00,115.849,70.714,70.714,70.714,70.714
2023-04-21 00:00:00,115.502,70.062,70.062,70.062,70.062
2023-04-24 00:00:00,116.334,69.831,69.831,69.831,69.831
2023-04-25 00:00:00,117.311,69.1,69.1,69.1,69.1
2023-04-26 00:00:00,116.713,68.759,68.759,68.759,68.759
2023-04-27 00:00:00,116.674,67.981,67.981,67.981,67.981
2023-04-28 00:00:00,117.586,68.056,68.056,68.056,68.056
2023-05-01 00:00:00,115.535,68.244,68.244,68.244,68.244
2023-05-02 00:00:00,116.835,68.836,68.836,68.836,68.836
2023-05-03 00:00:00,118.414,67.744,67.744,67.744,67.744
2023-05-04 00:00:00,118.025,68.105,68.105,68.105,68.105
2023-05-05 00:00:00,117.544,68.742,68.742,68.742,68.742
2023-05-08 00:00:00,116.818,68.982,68.982,68.982,68.982
2023-05-09 00:00:00,117.133,68.191,68.191,68.191,68.191
2023-05-10 00:00:00,117.917,68.399,68.399,68.399,68.399
2023-05-11 00:00:00,118.698,68.653,68.653,68.653,68.653
2023-05-12 00:00:00,117.216,67.845,67.845,67.845,67.845
2023-05-15 00:00:00,116.838,68.012,68.012,68.012,68.012
2023-05-16 00:00:00,116.481,68.043,68.043,68.043,68.043
2023-05-17 00:00:00,116.292,67.258,67.258,67.258,67.258
2023-05-18 00:00:00,115.406,67.064,67.064,67.064,67.064
2023-05-19 00:00:00,115.002,66.783,66.783,66.783,66.783
2023-05-22 00:00:00,114.487,66.941,66.941,66.941,66.941
2023-05-23 00:00:00,114.746,67.392,67.392,67.392,67.392
2023-05-24 00:00:00,113.464,67.418,67.418,67.418,67.418
2023-05-25 00:00:00,112.755,67.046,67.046,67.046,67.046
2023-05-26 00:00:00,112.862,67.282,67.282,67.282,67.282
2023-05-30 00:00:00,114,67.575,67.575,67.575,67.575
2023-05-31 00:00:00,114.673,67.62,67.62,67.62,67.62
2023-06-01 00:00:00,115.096,66.435,66.435,66.435,66.435
2023-06-02 00:00:00,114.804,67.331,67.331,67.331,67.331
2023-06-05 00:00:00,115.067,68.235,68.235,68.235,68.235
2023-06-06 00:00:00,115.469,68.823,68.823,68.823,68.823
2023-06-07 00:00:00,114.185,69.335,69.335,69.335,69.335
2023-06-08 00:00:00,114.839,68.799,68.799,68.799,68.799
2023-06-09 00:00:00,114.256,69.007,69.007,69.007,69.007
2023-06-12 00:00:00,114.324,68.338,68.338,68.338,68.338
2023-06-13 00:00:00,113.551,67.812,67.812,67.812,67.812
2023-06-14 00:00:00,113.803,67.301,67.301,67.301,67.301
2023-06-15 00:00:00,114.342,68.079,68.079,68.079,68.079
2023-06-16 00:00:00,114.255,67.953,67.953,67.953,67.953
2023-06-20 00:00:00,114.539,67.698,67.698,67.698,67.698
2023-06-21 00:00:00,114.848,67.77,67.77,67.77,67.77
2023-06-22 00:00:00,114.081,67.608,67.608,67.608,67.608
2023-06-23 00:00:00,114.705,67.54,67.54,67.54,67.54
2023-06-26 00:00:00,114.683,67.549,67.549,67.549,67.549
2023-06-27 00:00:00,114.365,67.691,67.691,67.691,67.691
2023-06-28 00:00:00,114.829,68.626,68.626,68.626,68.626
2023-06-29 00:00:00,113.428,69.105,69.105,69.105,69.105
2023-06-30 00:00:00,113.458,70.274,70.274,70.274,70.274
2023-07-03 00:00:00,113.252,71.322,71.322,71.322,71.322
2023-07-05 00:00:00,112.499,71.875,71.875,71.875,71.875
2023-07-06 00:00:00,111.431,71.795,71.795,71.795,71.795
2023-07-07 00:00:00,111.48,72.131,72.131,72.131,72.131
2023-07-10 00:00:00,112.485,72.95,72.95,72.95,72.95
2023-07-11 00:00:00,112.904,74.953,74.953,74.953,74.953
2023-07-12 00:00:00,113.552,75.42,75.42,75.42,75.42
2023-07-13 00:00:00,114.735,75.366,75.366,75.366,75.366
2023-07-14 00:00:00,114.058,74.91,74.91,74.91,74.91
2023-07-17 00:00:00,114.339,75.163,75.163,75.163,75.163
2023-07-18 00:00:00,114.598,76.959,76.959,76.959,76.959
2023-07-19 00:00:00,114.716,77.244,77.244,77.244,77.244
2023-07-20 00:00:00,113.682,76.824,76.824,76.824,76.824
2023-07-21 00:00:00,113.752,77.142,77.142,77.142,77.142
2023-07-24 00:00:00,113.288,77.817,77.817,77.817,77.817
2023-07-25 00:00:00,113.242,78.27,78.27,78.27,78.27
2023-07-26 00:00:00,113.343,78.385,78.385,78.385,78.385
2023-07-27 00:00:00,112.107,77.429,77.429,77.429,77.429
2023-07-28 00:00:00,112.535,77.64,77.64,77.64,77.64
2023-07-31 00:00:00,112.781,79.182,79.182,79.182,79.182
2023-08-01 00:00:00,112.125,79.679,79.679,79.679,79.679
2023-08-02 00:00:00,111.624,79.221,79.221,79.221,79.221
2023-08-03 00:00:00,110.452,79.058,79.058,79.058,79.058
2023-08-04 00:00:00,112.421,79.22,79.22,79.22,79.22
2023-08-07 00:00:00,111.955,79.619,79.619,79.619,79.619
2023-08-08 00:00:00,112.662,79.222,79.222,79.222,79.222
2023-08-09 00:00:00,112.799,78.945,78.945,78.945,78.945
2023-08-10 00:00:00,111.772,78.987,78.987,78.987,78.987
2023-08-11 00:00:00,111.392,79.3,79.3,79.3,79.3
2023-08-14 00:00:00,110.987,79.03,79.03,79.03,79.03
2023-08-15 00:00:00,110.8,79.119,79.119,79.119,79.119
2023-08-16 00:00:00,110.461,79.246,79.246,79.246,79.246
2023-08-17 00:00:00,110.088,78.932,78.932,78.932,78.932
2023-08-18 00:00:00,110.204,78.159,78.159,78.159,78.159
2023-08-21 00:00:00,108.918,77.897,77.897,77.897,77.897
2023-08-22 00:00:00,109.22,77.702,77.702,77.702,77.702
2023-08-30 00:00:00,111.61,77.497,77.497,77.497,77.497
2023-08-31 00:00:00,111.801,77.847,77.847,77.847,77.847
2023-09-01 00:00:00,111.108,78.906,78.906,78.906,78.906
2023-09-05 00:00:00,110.343,78.424,78.424,78.424,78.424
2023-09-06 00:00:00,109.578,78.491,78.491,78.491,78.491
2023-09-07 00:00:00,109.841,78.042,78.042,78.042,78.042
2023-09-08 00:00:00,109.718,78.785,78.785,78.785,78.785
2023-09-11 00:00:00,109.472,77.996,77.996,77.996,77.996
2023-09-12 00:00:00,110.28,78.586,78.586,78.586,78.586
2023-09-13 00:00:00,109.962,79.553,79.553,79.553,79.553
2023-09-14 00:00:00,109.59,80.177,80.177,80.177,80.177
2023-09-15 00:00:00,109.027,80.402,80.402,80.402,80.402
2023-09-18 00:00:00,109.325,80.28,80.28,80.28,80.28
2023-09-19 00:00:00,108.765,79.239,79.239,79.239,79.239
2023-09-20 00:00:00,108.338,79.31,79.31,79.31,79.31
2023-09-21 00:00:00,107.881,78.845,78.845,78.845,78.845
2023-09-22 00:00:00,108.492,77.998,77.998,77.998,77.998
2023-09-25 00:00:00,109.315,77.015,77.015,77.015,77.015
2023-09-26 00:00:00,109.045,76.027,76.027,76.027,76.027
2023-09-27 00:00:00,108.403,77.434,77.434,77.434,77.434
2023-09-28 00:00:00,108.66,77.151,77.151,77.151,77.151
2023-09-29 00:00:00,108.763,76.748,76.748,76.748,76.748
2023-10-02 00:00:00,107.749,74.776,74.776,74.776,74.776
2023-10-03 00:00:00,106.578,73.62,73.62,73.62,73.62
2023-10-04 00:00:00,107.216,72.964,72.964,72.964,72.964
2023-10-05 00:00:00,107.434,71.82,71.82,71.82,71.82
2023-10-06 00:00:00,106.712,72.38,72.38,72.38,72.38
2023-10-10 00:00:00,108.111,73.676,73.676,73.676,73.676
2023-10-11 00:00:00,109.253,74.505,74.505,74.505,74.505
2023-10-12 00:00:00,107.879,73.974,73.974,73.974,73.974
2023-10-13 00:00:00,108.639,74.563,74.563,74.563,74.563
2023-10-16 00:00:00,107.445,74.163,74.163,74.163,74.163
2023-10-17 00:00:00,106.077,73.672,73.672,73.672,73.672
2023-10-18 00:00:00,105.277,72.954,72.954,72.954,72.954
2023-10-19 00:00:00,105.16,70.978,70.978,70.978,70.978
2023-10-20 00:00:00,105.005,70.256,70.256,70.256,70.256
2023-10-23 00:00:00,105.92,71.423,71.423,71.423,71.423
2023-10-24 00:00:00,106.313,72.079,72.079,72.079,72.079
2023-10-25 00:00:00,105.092,71.808,71.808,71.808,71.808
2023-10-26 00:00:00,106.084,71.136,71.136,71.136,71.136
2023-10-27 00:00:00,106.348,71.039,71.039,71.039,71.039
2023-10-30 00:00:00,105.902,71.226,71.226,71.226,71.226
2023-10-31 00:00:00,105.524,71.463,71.463,71.463,71.463
2023-11-01 00:00:00,107.404,71.861,71.861,71.861,71.861
2023-11-02 00:00:00,108.142,73.266,73.266,73.266,73.266
2023-11-03 00:00:00,108.831,75.749,75.749,75.749,75.749
2023-11-06 00:00:00,108.361,74.299,74.299,74.299,74.299
2023-11-07 00:00:00,109.101,73.586,73.586,73.586,73.586
2023-11-08 00:00:00,110.027,72.696,72.696,72.696,72.696
2023-11-09 00:00:00,108.324,73.427,73.427,73.427,73.427
2023-11-10 00:00:00,108.515,73.046,73.046,73.046,73.046
2023-11-13 00:00:00,108.532,72.73,72.73,72.73,72.73
2023-11-14 00:00:00,110.471,74.059,74.059,74.059,74.059
2023-11-15 00:00:00,109.596,74.871,74.871,74.871,74.871
2023-11-16 00:00:00,110.503,72.94,72.94,72.94,72.94
2023-11-17 00:00:00,110.57,75.562,75.562,75.562,75.562
2023-11-20 00:00:00,110.782,73.82,73.82,73.82,73.82
2023-11-21 00:00:00,111.021,74.303,74.303,74.303,74.303
2023-11-22 00:00:00,110.914,73.726,73.726,73.726,73.726
2023-11-24 00:00:00,110.304,73.738,73.738,73.738,73.738
2023-11-27 00:00:00,111.058,73.781,73.781,73.781,73.781
2023-11-28 00:00:00,111.298,74.769,74.769,74.769,74.769
2023-11-29 00:00:00,111.96,75.31,75.31,75.31,75.31
2023-11-30 00:00:00,112.148,75.645,75.645,75.645,75.645
2023-12-01 00:00:00,113.327,76.557,76.557,76.557,76.557
2023-12-04 00:00:00,112.924,77.301,77.301,77.301,77.301
2023-12-05 00:00:00,113.842,77.214,77.214,77.214,77.214
2023-12-06 00:00:00,114.664,75.144,75.144,75.144,75.144
2023-12-07 00:00:00,114.23,74.584,74.584,74.584,74.584
2023-12-08 00:00:00,113.464,74.27,74.27,74.27,74.27
2023-12-11 00:00:00,112.669,74.167,74.167,74.167,74.167
2023-12-12 00:00:00,112.984,73.233,73.233,73.233,73.233
2023-12-13 00:00:00,114.789,74.603,74.603,74.603,74.603
2023-12-14 00:00:00,116.681,78.069,78.069,78.069,78.069
2023-12-15 00:00:00,116.989,77.874,77.874,77.874,77.874
2023-12-18 00:00:00,116.654,78.6,78.6,78.6,78.6
2023-12-19 00:00:00,116.857,79.961,79.961,79.961,79.961
2023-12-20 00:00:00,117.364,79.759,79.759,79.759,79.759
2023-12-21 00:00:00,117.053,79.641,79.641,79.641,79.641
2023-12-22 00:00:00,116.85,79.669,79.669,79.669,79.669
2023-12-26 00:00:00,116.788,79.96,79.96,79.96,79.96
2023-12-27 00:00:00,117.802,81.758,81.758,81.758,81.758
2023-12-28 00:00:00,117.48,81.487,81.487,81.487,81.487
2023-12-29 00:00:00,117.239,80.303,80.303,80.303,80.303
2024-01-02 00:00:00,116.398,79.352,79.352,79.352,79.352
2024-01-03 00:00:00,117.165,79.17,79.17,79.17,79.17
2024-01-04 00:00:00,116.23,79.47,79.47,79.47,79.47
2024-01-05 00:00:00,115.796,79.952,79.952,79.952,79.952
2024-01-08 00:00:00,115.771,79.565,79.565,79.565,79.565
2024-01-09 00:00:00,116.465,80.042,80.042,80.042,80.042
2024-01-10 00:00:00,115.985,79.421,79.421,79.421,79.421
2024-01-11 00:00:00,117.367,79.822,79.822,79.822,79.822
2024-01-12 00:00:00,117.638,79.668,79.668,79.668,79.668
2024-01-16 00:00:00,116.319,79.255,79.255,79.255,79.255
2024-01-17 00:00:00,116.202,79.255,79.255,79.255,79.255
2024-01-18 00:00:00,115.592,78.207,78.207,78.207,78.207
2024-01-19 00:00:00,115.824,77.717,77.717,77.717,77.717
2024-01-22 00:00:00,115.476,78.618,78.618,78.618,78.618
2024-01-23 00:00:00,115.027,78.872,78.872,78.872,78.872
2024-01-24 00:00:00,114.445,78.793,78.793,78.793,78.793
2024-01-25 00:00:00,115.37,79.601,79.601,79.601,79.601
2024-01-26 00:00:00,115.27,80.459,80.459,80.459,80.459
2024-01-29 00:00:00,115.853,81.549,81.549,81.549,81.549
2024-01-30 00:00:00,116.477,81.463,81.463,81.463,81.463
2024-01-31 00:00:00,117.318,81.014,81.014,81.014,81.014
2024-02-01 00:00:00,117.781,81.264,81.264,81.264,81.264
2024-02-02 00:00:00,116.467,80.006,80.006,80.006,80.006
2024-02-05 00:00:00,115.233,78.935,78.935,78.935,78.935
2024-02-06 00:00:00,115.697,79.408,79.408,79.408,79.408
2024-02-07 00:00:00,115.28,79.412,79.412,79.412,79.412
2024-02-08 00:00:00,114.772,79.238,79.238,79.238,79.238
2024-02-09 00:00:00,114.713,79.599,79.599,79.599,79.599
2024-02-12 00:00:00,114.69,79.304,79.304,79.304,79.304
2024-02-13 00:00:00,113.946,78.524,78.524,78.524,78.524
2024-02-14 00:00:00,114.451,78.538,78.538,78.538,78.538
2024-02-15 00:00:00,114.689,78.746,78.746,78.746,78.746
2024-02-16 00:00:00,113.812,77.999,77.999,77.999,77.999
2024-02-20 00:00:00,113.736,77.166,77.166,77.166,77.166
2024-02-21 00:00:00,113.299,77.345,77.345,77.345,77.345
2024-02-22 00:00:00,113.343,77.517,77.517,77.517,77.517
2024-02-23 00:00:00,114.198,77.871,77.871,77.871,77.871
2024-02-26 00:00:00,113.918,77.727,77.727,77.727,77.727
2024-02-27 00:00:00,113.142,78.012,78.012,78.012,78.012
2024-02-28 00:00:00,113.362,78.004,78.004,78.004,78.004
2024-02-29 00:00:00,112.75,78.251,78.251,78.251,78.251
2024-03-01 00:00:00,112.433,78.558,78.558,78.558,78.558
2024-03-04 00:00:00,112.287,79.997,79.997,79.997,79.997
2024-03-05 00:00:00,113.366,79.942,79.942,79.942,79.942
2024-03-06 00:00:00,114.302,80.841,80.841,80.841,80.841
2024-03-07 00:00:00,114.359,81.277,81.277,81.277,81.277
2024-03-08 00:00:00,114.454,79.356,79.356,79.356,79.356
2024-03-11 00:00:00,114.261,79.914,79.914,79.914,79.914
2024-03-12 00:00:00,113.828,81.769,81.769,81.769,81.769
2024-03-13 00:00:00,113.549,82.24,82.24,82.24,82.24
