,88732JAJ7 Corp,314275AC2 Corp,53079EAN4 Corp,53079EAN4 Corp_3,92553PAC6 Corp
Company,Time Warner Cable LLC,Macy's Retail Holdings LLC,Liberty Mutual Group Inc,Liberty Mutual Group Inc,Paramount Global
Ticker,CHTR,M,LIBMUT,LIBMUT,PARA
Rating,BB+,BB+,BB+,BB+,BB+
Issue Date,2007-10-30 00:00:00,2007-03-12 00:00:00,2007-03-07 00:00:00,2007-03-07 00:00:00,2007-10-05 00:00:00
Maturity Date,2037-05-01 00:00:00,2037-03-15 00:00:00,2037-03-15 00:00:00,2037-03-15 00:00:00,2037-10-05 00:00:00
2019-09-18 00:00:00,10.93,10.93,10.93,10.93,10.93
2019-09-19 00:00:00,10.878,10.878,10.878,10.878,10.878
2019-09-20 00:00:00,11.045,11.045,11.045,11.045,11.045
2019-09-23 00:00:00,10.847,10.847,10.847,10.847,10.847
2019-09-24 00:00:00,11.003,11.003,11.003,11.003,11.003
2019-09-25 00:00:00,11.257,11.257,11.257,11.257,11.257
2019-09-26 00:00:00,11.323,11.323,11.323,11.323,11.323
2019-09-27 00:00:00,11.776,11.776,11.776,11.776,11.776
2019-09-30 00:00:00,12.19,12.19,12.19,12.19,12.19
2019-10-01 00:00:00,12.127,12.127,12.127,12.127,12.127
2019-10-02 00:00:00,12.784,12.784,12.784,12.784,12.784
2019-10-03 00:00:00,12.892,12.892,12.892,12.892,12.892
2019-10-04 00:00:00,12.659,12.659,12.659,12.659,12.659
2019-10-07 00:00:00,12.941,12.941,12.941,12.941,12.941
2019-10-08 00:00:00,13.341,13.341,13.341,13.341,13.341
2019-10-09 00:00:00,13.346,13.346,13.346,13.346,13.346
2019-10-10 00:00:00,13.32,13.32,13.32,13.32,13.32
2019-10-11 00:00:00,13.162,13.162,13.162,13.162,13.162
2019-10-15 00:00:00,13.094,13.094,13.094,13.094,13.094
2019-10-16 00:00:00,13.006,13.006,13.006,13.006,13.006
2019-10-17 00:00:00,12.836,12.836,12.836,12.836,12.836
2019-10-18 00:00:00,12.84,12.84,12.84,12.84,12.84
2019-10-21 00:00:00,12.703,12.703,12.703,12.703,12.703
2019-10-22 00:00:00,12.622,12.622,12.622,12.622,12.622
2019-10-23 00:00:00,12.564,12.564,12.564,12.564,12.564
2019-10-24 00:00:00,12.422,12.422,12.422,12.422,12.422
2019-10-25 00:00:00,12.331,12.331,12.331,12.331,12.331
2019-10-28 00:00:00,12.307,12.307,12.307,12.307,12.307
2019-10-29 00:00:00,12.043,12.043,12.043,12.043,12.043
2019-10-30 00:00:00,12.04,12.04,12.04,12.04,12.04
2019-10-31 00:00:00,12.235,12.235,12.235,12.235,12.235
2019-11-01 00:00:00,11.957,11.957,11.957,11.957,11.957
2019-11-04 00:00:00,11.813,11.813,11.813,11.813,11.813
2019-11-05 00:00:00,11.751,11.751,11.751,11.751,11.751
2019-11-06 00:00:00,11.836,11.836,11.836,11.836,11.836
2019-11-07 00:00:00,11.692,11.692,11.692,11.692,11.692
2019-11-08 00:00:00,11.543,11.543,11.543,11.543,11.543
2019-11-12 00:00:00,11.778,11.778,11.778,11.778,11.778
2019-11-13 00:00:00,11.88,11.88,11.88,11.88,11.88
2019-11-14 00:00:00,11.882,11.882,11.882,11.882,11.882
2019-11-15 00:00:00,11.865,11.865,11.865,11.865,11.865
2019-11-18 00:00:00,11.853,11.853,11.853,11.853,11.853
2019-11-19 00:00:00,12.35,12.35,12.35,12.35,12.35
2019-11-20 00:00:00,12.472,12.472,12.472,12.472,12.472
2019-11-21 00:00:00,12.343,12.343,12.343,12.343,12.343
2019-11-22 00:00:00,12.668,12.668,12.668,12.668,12.668
2019-11-25 00:00:00,12.618,12.618,12.618,12.618,12.618
2019-11-26 00:00:00,12.451,12.451,12.451,12.451,12.451
2019-11-27 00:00:00,12.281,12.281,12.281,12.281,12.281
2019-11-29 00:00:00,12.477,12.477,12.477,12.477,12.477
2019-12-02 00:00:00,12.358,12.358,12.358,12.358,12.358
2019-12-03 00:00:00,12.569,12.569,12.569,12.569,12.569
2019-12-04 00:00:00,12.06,12.06,12.06,12.06,12.06
2019-12-05 00:00:00,12.08,12.08,12.08,12.08,12.08
2019-12-06 00:00:00,11.789,11.789,11.789,11.789,11.789
2019-12-09 00:00:00,11.721,11.721,11.721,11.721,11.721
2019-12-10 00:00:00,11.518,11.518,11.518,11.518,11.518
2019-12-11 00:00:00,11.471,11.471,11.471,11.471,11.471
2019-12-12 00:00:00,11.188,11.188,11.188,11.188,11.188
2019-12-13 00:00:00,10.679,10.679,10.679,10.679,10.679
2019-12-16 00:00:00,10.232,10.232,10.232,10.232,10.232
2019-12-17 00:00:00,10.151,10.151,10.151,10.151,10.151
2019-12-18 00:00:00,10.236,10.236,10.236,10.236,10.236
2019-12-19 00:00:00,10.183,10.183,10.183,10.183,10.183
2019-12-20 00:00:00,10.279,10.279,10.279,10.279,10.279
2019-12-23 00:00:00,10.166,10.166,10.166,10.166,10.166
2019-12-24 00:00:00,10.18,10.18,10.18,10.18,10.18
2019-12-26 00:00:00,10.243,10.243,10.243,10.243,10.243
2019-12-27 00:00:00,10.283,10.283,10.283,10.283,10.283
2019-12-30 00:00:00,10.206,10.206,10.206,10.206,10.206
2019-12-31 00:00:00,10.284,10.284,10.284,10.284,10.284
2020-01-02 00:00:00,10.273,10.273,10.273,10.273,10.273
2020-01-03 00:00:00,9.872,9.872,9.872,9.872,9.872
2020-01-06 00:00:00,10.07,10.07,10.07,10.07,10.07
2020-01-07 00:00:00,10.013,10.013,10.013,10.013,10.013
2020-01-08 00:00:00,10.316,10.316,10.316,10.316,10.316
2020-01-09 00:00:00,9.987,9.987,9.987,9.987,9.987
2020-01-10 00:00:00,10.249,10.249,10.249,10.249,10.249
2020-01-13 00:00:00,10.408,10.408,10.408,10.408,10.408
2020-01-14 00:00:00,10.396,10.396,10.396,10.396,10.396
2020-01-15 00:00:00,10.406,10.406,10.406,10.406,10.406
2020-01-16 00:00:00,10.393,10.393,10.393,10.393,10.393
2020-01-17 00:00:00,10.373,10.373,10.373,10.373,10.373
2020-01-21 00:00:00,10.423,10.423,10.423,10.423,10.423
2020-01-22 00:00:00,10.736,10.736,10.736,10.736,10.736
2020-01-23 00:00:00,10.787,10.787,10.787,10.787,10.787
2020-01-24 00:00:00,11.05,11.05,11.05,11.05,11.05
2020-01-27 00:00:00,11.422,11.422,11.422,11.422,11.422
2020-01-28 00:00:00,11.163,11.163,11.163,11.163,11.163
2020-01-29 00:00:00,11.125,11.125,11.125,11.125,11.125
2020-01-30 00:00:00,11.412,11.412,11.412,11.412,11.412
2020-01-31 00:00:00,11.407,11.407,11.407,11.407,11.407
2020-02-03 00:00:00,11.614,11.614,11.614,11.614,11.614
2020-02-04 00:00:00,11.433,11.433,11.433,11.433,11.433
2020-02-05 00:00:00,11.257,11.257,11.257,11.257,11.257
2020-02-06 00:00:00,11.222,11.222,11.222,11.222,11.222
2020-02-07 00:00:00,11.232,11.232,11.232,11.232,11.232
2020-02-10 00:00:00,11.306,11.306,11.306,11.306,11.306
2020-02-11 00:00:00,11.381,11.381,11.381,11.381,11.381
2020-02-12 00:00:00,11.333,11.333,11.333,11.333,11.333
2020-02-13 00:00:00,11.328,11.328,11.328,11.328,11.328
2020-02-14 00:00:00,11.386,11.386,11.386,11.386,11.386
2020-02-18 00:00:00,11.527,11.527,11.527,11.527,11.527
2020-02-19 00:00:00,11.527,11.527,11.527,11.527,11.527
2020-02-20 00:00:00,11.487,11.487,11.487,11.487,11.487
2020-02-21 00:00:00,11.638,11.638,11.638,11.638,11.638
2020-02-24 00:00:00,12.061,12.061,12.061,12.061,12.061
2020-02-25 00:00:00,12.686,12.686,12.686,12.686,12.686
2020-02-26 00:00:00,12.429,12.429,12.429,12.429,12.429
2020-02-27 00:00:00,13.235,13.235,13.235,13.235,13.235
2020-02-28 00:00:00,13.62,13.62,13.62,13.62,13.62
2020-03-02 00:00:00,13.085,13.085,13.085,13.085,13.085
2020-03-03 00:00:00,13.035,13.035,13.035,13.035,13.035
2020-03-04 00:00:00,12.888,12.888,12.888,12.888,12.888
2020-03-05 00:00:00,13.338,13.338,13.338,13.338,13.338
2020-03-06 00:00:00,14.079,14.079,14.079,14.079,14.079
2020-03-09 00:00:00,24.369,24.369,24.369,24.369,24.369
2020-03-10 00:00:00,20.736,20.736,20.736,20.736,20.736
2020-03-11 00:00:00,21.718,21.718,21.718,21.718,21.718
2020-03-12 00:00:00,27.234,27.234,27.234,27.234,27.234
2020-03-13 00:00:00,26.453,26.453,26.453,26.453,26.453
2020-03-16 00:00:00,29.038,29.038,29.038,29.038,29.038
2020-03-17 00:00:00,28.141,28.141,28.141,28.141,28.141
2020-03-18 00:00:00,29.894,29.894,29.894,29.894,29.894
2020-03-19 00:00:00,34.682,34.682,34.682,34.682,34.682
2020-03-20 00:00:00,34.041,34.041,34.041,34.041,34.041
2020-03-23 00:00:00,34.636,34.636,34.636,34.636,34.636
2020-03-24 00:00:00,34.126,34.126,34.126,34.126,34.126
2020-03-25 00:00:00,29.733,29.733,29.733,29.733,29.733
2020-03-26 00:00:00,34.482,34.482,34.482,34.482,34.482
2020-03-27 00:00:00,32.729,32.729,32.729,32.729,32.729
2020-03-30 00:00:00,32.532,32.532,32.532,32.532,32.532
2020-03-31 00:00:00,32.363,32.363,32.363,32.363,32.363
2020-04-01 00:00:00,27.953,27.953,27.953,27.953,27.953
2020-04-02 00:00:00,28.111,28.111,28.111,28.111,28.111
2020-04-03 00:00:00,26.351,26.351,26.351,26.351,26.351
2020-04-06 00:00:00,26.317,26.317,26.317,26.317,26.317
2020-04-07 00:00:00,28.076,28.076,28.076,28.076,28.076
2020-04-08 00:00:00,27.098,27.098,27.098,27.098,27.098
2020-04-09 00:00:00,25.639,25.639,25.639,25.639,25.639
2020-04-13 00:00:00,26.992,26.992,26.992,26.992,26.992
2020-04-14 00:00:00,25.56,25.56,25.56,25.56,25.56
2020-04-15 00:00:00,25.537,25.537,25.537,25.537,25.537
2020-04-16 00:00:00,29.537,29.537,29.537,29.537,29.537
2020-04-17 00:00:00,30.082,30.082,30.082,30.082,30.082
2020-04-20 00:00:00,28.756,28.756,28.756,28.756,28.756
2020-04-21 00:00:00,29.69,29.69,29.69,29.69,29.69
2020-04-22 00:00:00,29.13,29.13,29.13,29.13,29.13
2020-04-23 00:00:00,32.184,32.184,32.184,32.184,32.184
2020-04-24 00:00:00,32.127,32.127,32.127,32.127,32.127
2020-04-27 00:00:00,38.767,38.767,38.767,38.767,38.767
2020-04-28 00:00:00,37.013,37.013,37.013,37.013,37.013
2020-04-29 00:00:00,31.995,31.995,31.995,31.995,31.995
2020-04-30 00:00:00,31.074,31.074,31.074,31.074,31.074
2020-05-01 00:00:00,30.804,30.804,30.804,30.804,30.804
2020-05-04 00:00:00,31.229,31.229,31.229,31.229,31.229
2020-05-05 00:00:00,29.875,29.875,29.875,29.875,29.875
2020-05-06 00:00:00,27.193,27.193,27.193,27.193,27.193
2020-05-07 00:00:00,26.483,26.483,26.483,26.483,26.483
2020-05-08 00:00:00,25.537,25.537,25.537,25.537,25.537
2020-05-11 00:00:00,23.456,23.456,23.456,23.456,23.456
2020-05-12 00:00:00,23.735,23.735,23.735,23.735,23.735
2020-05-13 00:00:00,23.797,23.797,23.797,23.797,23.797
2020-05-14 00:00:00,24.703,24.703,24.703,24.703,24.703
2020-05-15 00:00:00,24.8,24.8,24.8,24.8,24.8
2020-05-18 00:00:00,23.607,23.607,23.607,23.607,23.607
2020-05-19 00:00:00,23.671,23.671,23.671,23.671,23.671
2020-05-20 00:00:00,23.372,23.372,23.372,23.372,23.372
2020-05-21 00:00:00,23.539,23.539,23.539,23.539,23.539
2020-05-22 00:00:00,23.563,23.563,23.563,23.563,23.563
2020-05-26 00:00:00,23.271,23.271,23.271,23.271,23.271
2020-05-27 00:00:00,23.159,23.159,23.159,23.159,23.159
2020-05-28 00:00:00,23.745,23.745,23.745,23.745,23.745
2020-05-29 00:00:00,23.562,23.562,23.562,23.562,23.562
2020-06-01 00:00:00,23.649,23.649,23.649,23.649,23.649
2020-06-02 00:00:00,23.127,23.127,23.127,23.127,23.127
2020-06-03 00:00:00,22.394,22.394,22.394,22.394,22.394
2020-06-04 00:00:00,21.994,21.994,21.994,21.994,21.994
2020-06-05 00:00:00,19.038,19.038,19.038,19.038,19.038
2020-06-08 00:00:00,18.077,18.077,18.077,18.077,18.077
2020-06-09 00:00:00,18.142,18.142,18.142,18.142,18.142
2020-06-10 00:00:00,18.72,18.72,18.72,18.72,18.72
2020-06-11 00:00:00,19.152,19.152,19.152,19.152,19.152
2020-06-12 00:00:00,21.002,21.002,21.002,21.002,21.002
2020-06-15 00:00:00,21.399,21.399,21.399,21.399,21.399
2020-06-16 00:00:00,21.078,21.078,21.078,21.078,21.078
2020-06-17 00:00:00,21.029,21.029,21.029,21.029,21.029
2020-06-18 00:00:00,21.106,21.106,21.106,21.106,21.106
2020-06-19 00:00:00,21.136,21.136,21.136,21.136,21.136
2020-06-22 00:00:00,21.7,21.7,21.7,21.7,21.7
2020-06-23 00:00:00,23.343,23.343,23.343,23.343,23.343
2020-06-24 00:00:00,23.325,23.325,23.325,23.325,23.325
2020-06-25 00:00:00,23.276,23.276,23.276,23.276,23.276
2020-06-26 00:00:00,23.565,23.565,23.565,23.565,23.565
2020-06-29 00:00:00,24.781,24.781,24.781,24.781,24.781
2020-06-30 00:00:00,24.457,24.457,24.457,24.457,24.457
2020-07-01 00:00:00,25.124,25.124,25.124,25.124,25.124
2020-07-02 00:00:00,25.601,25.601,25.601,25.601,25.601
2020-07-06 00:00:00,26.01,26.01,26.01,26.01,26.01
2020-07-07 00:00:00,26.07,26.07,26.07,26.07,26.07
2020-07-08 00:00:00,25.887,25.887,25.887,25.887,25.887
2020-07-09 00:00:00,25.816,25.816,25.816,25.816,25.816
2020-07-10 00:00:00,26.385,26.385,26.385,26.385,26.385
2020-07-13 00:00:00,26.469,26.469,26.469,26.469,26.469
2020-07-14 00:00:00,26.955,26.955,26.955,26.955,26.955
2020-07-15 00:00:00,26.813,26.813,26.813,26.813,26.813
2020-07-16 00:00:00,26.259,26.259,26.259,26.259,26.259
2020-07-17 00:00:00,26.602,26.602,26.602,26.602,26.602
2020-07-20 00:00:00,26.354,26.354,26.354,26.354,26.354
2020-07-21 00:00:00,26.616,26.616,26.616,26.616,26.616
2020-07-22 00:00:00,25.757,25.757,25.757,25.757,25.757
2020-07-23 00:00:00,26.695,26.695,26.695,26.695,26.695
2020-07-24 00:00:00,26.672,26.672,26.672,26.672,26.672
2020-07-27 00:00:00,27.254,27.254,27.254,27.254,27.254
2020-07-28 00:00:00,27.694,27.694,27.694,27.694,27.694
2020-07-29 00:00:00,27.392,27.392,27.392,27.392,27.392
2020-07-30 00:00:00,26.439,26.439,26.439,26.439,26.439
2020-07-31 00:00:00,26.919,26.919,26.919,26.919,26.919
2020-08-03 00:00:00,26.596,26.596,26.596,26.596,26.596
2020-08-04 00:00:00,26.772,26.772,26.772,26.772,26.772
2020-08-05 00:00:00,25.131,25.131,25.131,25.131,25.131
2020-08-06 00:00:00,25.75,25.75,25.75,25.75,25.75
2020-08-07 00:00:00,25.517,25.517,25.517,25.517,25.517
2020-08-10 00:00:00,24.731,24.731,24.731,24.731,24.731
2020-08-11 00:00:00,24.525,24.525,24.525,24.525,24.525
2020-08-12 00:00:00,25.455,25.455,25.455,25.455,25.455
2020-08-13 00:00:00,25.951,25.951,25.951,25.951,25.951
2020-08-14 00:00:00,26.322,26.322,26.322,26.322,26.322
2020-08-17 00:00:00,27.068,27.068,27.068,27.068,27.068
2020-08-18 00:00:00,27.563,27.563,27.563,27.563,27.563
2020-08-19 00:00:00,31.274,31.274,31.274,31.274,31.274
2020-08-20 00:00:00,33.833,33.833,33.833,33.833,33.833
2020-08-21 00:00:00,36.194,36.194,36.194,36.194,36.194
2020-08-24 00:00:00,36.127,36.127,36.127,36.127,36.127
2020-08-25 00:00:00,34.315,34.315,34.315,34.315,34.315
2020-08-26 00:00:00,34.868,34.868,34.868,34.868,34.868
2020-08-27 00:00:00,34.716,34.716,34.716,34.716,34.716
2020-08-28 00:00:00,34.918,34.918,34.918,34.918,34.918
2020-08-31 00:00:00,34.797,34.797,34.797,34.797,34.797
2020-09-01 00:00:00,34.7,34.7,34.7,34.7,34.7
2020-09-02 00:00:00,34.725,34.725,34.725,34.725,34.725
2020-09-03 00:00:00,34.118,34.118,34.118,34.118,34.118
2020-09-04 00:00:00,34.66,34.66,34.66,34.66,34.66
2020-09-08 00:00:00,35.624,35.624,35.624,35.624,35.624
2020-09-09 00:00:00,37.068,37.068,37.068,37.068,37.068
2020-09-10 00:00:00,38.472,38.472,38.472,38.472,38.472
2020-09-11 00:00:00,40.13,40.13,40.13,40.13,40.13
2020-09-14 00:00:00,42.035,42.035,42.035,42.035,42.035
2020-09-15 00:00:00,42.988,42.988,42.988,42.988,42.988
2020-09-16 00:00:00,45.07,45.07,45.07,45.07,45.07
2020-09-17 00:00:00,44.259,44.259,44.259,44.259,44.259
2020-09-18 00:00:00,42.825,42.825,42.825,42.825,42.825
2020-09-21 00:00:00,42.851,42.851,42.851,42.851,42.851
2020-09-22 00:00:00,43.608,43.608,43.608,43.608,43.608
2020-09-23 00:00:00,42.943,42.943,42.943,42.943,42.943
2020-09-24 00:00:00,42.712,42.712,42.712,42.712,42.712
2020-09-25 00:00:00,46.219,46.219,46.219,46.219,46.219
2020-09-28 00:00:00,45.574,45.574,45.574,45.574,45.574
2020-09-29 00:00:00,48.45,48.45,48.45,48.45,48.45
2020-09-30 00:00:00,49.727,49.727,49.727,49.727,49.727
2020-10-01 00:00:00,48.551,48.551,48.551,48.551,48.551
2020-10-02 00:00:00,49.246,49.246,49.246,49.246,49.246
2020-10-05 00:00:00,48.791,48.791,48.791,48.791,48.791
2020-10-06 00:00:00,49.941,49.941,49.941,49.941,49.941
2020-10-07 00:00:00,49.591,49.591,49.591,49.591,49.591
2020-10-08 00:00:00,49.77,49.77,49.77,49.77,49.77
2020-10-09 00:00:00,48.549,48.549,48.549,48.549,48.549
2020-10-13 00:00:00,48.21,48.21,48.21,48.21,48.21
2020-10-14 00:00:00,47.932,47.932,47.932,47.932,47.932
2020-10-15 00:00:00,49.94,49.94,49.94,49.94,49.94
2020-10-16 00:00:00,48.095,48.095,48.095,48.095,48.095
2020-10-19 00:00:00,45.964,45.964,45.964,45.964,45.964
2020-10-20 00:00:00,45.12,45.12,45.12,45.12,45.12
2020-10-21 00:00:00,46.445,46.445,46.445,46.445,46.445
2020-10-22 00:00:00,44.27,44.27,44.27,44.27,44.27
2020-10-23 00:00:00,46.055,46.055,46.055,46.055,46.055
2020-10-26 00:00:00,45.85,45.85,45.85,45.85,45.85
2020-10-27 00:00:00,46.445,46.445,46.445,46.445,46.445
2020-10-28 00:00:00,48.145,48.145,48.145,48.145,48.145
2020-10-29 00:00:00,48.308,48.308,48.308,48.308,48.308
2020-10-30 00:00:00,50.115,50.115,50.115,50.115,50.115
2020-11-02 00:00:00,48.89,48.89,48.89,48.89,48.89
2020-11-03 00:00:00,47.725,47.725,47.725,47.725,47.725
2020-11-04 00:00:00,47.355,47.355,47.355,47.355,47.355
2020-11-05 00:00:00,42.579,42.579,42.579,42.579,42.579
2020-11-06 00:00:00,42.268,42.268,42.268,42.268,42.268
2020-11-09 00:00:00,41.699,41.699,41.699,41.699,41.699
2020-11-10 00:00:00,40.05,40.05,40.05,40.05,40.05
2020-11-12 00:00:00,40.605,40.605,40.605,40.605,40.605
2020-11-13 00:00:00,39.789,39.789,39.789,39.789,39.789
2020-11-16 00:00:00,38.188,38.188,38.188,38.188,38.188
2020-11-17 00:00:00,38.925,38.925,38.925,38.925,38.925
2020-11-18 00:00:00,37.961,37.961,37.961,37.961,37.961
2020-11-19 00:00:00,37.101,37.101,37.101,37.101,37.101
2020-11-20 00:00:00,35.078,35.078,35.078,35.078,35.078
2020-11-23 00:00:00,33.467,33.467,33.467,33.467,33.467
2020-11-24 00:00:00,27.046,27.046,27.046,27.046,27.046
2020-11-25 00:00:00,26.038,26.038,26.038,26.038,26.038
2020-11-27 00:00:00,25.784,25.784,25.784,25.784,25.784
2020-11-30 00:00:00,26.641,26.641,26.641,26.641,26.641
2020-12-01 00:00:00,26.182,26.182,26.182,26.182,26.182
2020-12-02 00:00:00,26.502,26.502,26.502,26.502,26.502
2020-12-03 00:00:00,26.877,26.877,26.877,26.877,26.877
2020-12-04 00:00:00,25.551,25.551,25.551,25.551,25.551
2020-12-07 00:00:00,25.351,25.351,25.351,25.351,25.351
2020-12-08 00:00:00,24.45,24.45,24.45,24.45,24.45
2020-12-09 00:00:00,24.151,24.151,24.151,24.151,24.151
2020-12-10 00:00:00,22.979,22.979,22.979,22.979,22.979
2020-12-11 00:00:00,22.062,22.062,22.062,22.062,22.062
2020-12-14 00:00:00,21.069,21.069,21.069,21.069,21.069
2020-12-15 00:00:00,21.941,21.941,21.941,21.941,21.941
2020-12-16 00:00:00,21.829,21.829,21.829,21.829,21.829
2020-12-17 00:00:00,21.444,21.444,21.444,21.444,21.444
2020-12-18 00:00:00,21.3,21.3,21.3,21.3,21.3
2020-12-21 00:00:00,21.809,21.809,21.809,21.809,21.809
2020-12-22 00:00:00,22.432,22.432,22.432,22.432,22.432
2020-12-23 00:00:00,21.959,21.959,21.959,21.959,21.959
2020-12-24 00:00:00,21.96,21.96,21.96,21.96,21.96
2020-12-28 00:00:00,21.912,21.912,21.912,21.912,21.912
2020-12-29 00:00:00,21.825,21.825,21.825,21.825,21.825
2020-12-30 00:00:00,21.602,21.602,21.602,21.602,21.602
2020-12-31 00:00:00,21.553,21.553,21.553,21.553,21.553
2021-01-04 00:00:00,20.942,20.942,20.942,20.942,20.942
2021-01-05 00:00:00,19.981,19.981,19.981,19.981,19.981
2021-01-06 00:00:00,19.528,19.528,19.528,19.528,19.528
2021-01-07 00:00:00,19.539,19.539,19.539,19.539,19.539
2021-01-08 00:00:00,19.357,19.357,19.357,19.357,19.357
2021-01-11 00:00:00,19.64,19.64,19.64,19.64,19.64
2021-01-12 00:00:00,18.627,18.627,18.627,18.627,18.627
2021-01-13 00:00:00,18.337,18.337,18.337,18.337,18.337
2021-01-14 00:00:00,18.129,18.129,18.129,18.129,18.129
2021-01-15 00:00:00,18.399,18.399,18.399,18.399,18.399
2021-01-19 00:00:00,17.733,17.733,17.733,17.733,17.733
2021-01-20 00:00:00,17.948,17.948,17.948,17.948,17.948
2021-01-21 00:00:00,18.335,18.335,18.335,18.335,18.335
2021-01-22 00:00:00,18.601,18.601,18.601,18.601,18.601
2021-01-25 00:00:00,18.96,18.96,18.96,18.96,18.96
2021-01-26 00:00:00,19.21,19.21,19.21,19.21,19.21
2021-01-27 00:00:00,18.814,18.814,18.814,18.814,18.814
2021-01-28 00:00:00,18.662,18.662,18.662,18.662,18.662
2021-01-29 00:00:00,19.228,19.228,19.228,19.228,19.228
2021-02-01 00:00:00,19.192,19.192,19.192,19.192,19.192
2021-02-02 00:00:00,18.958,18.958,18.958,18.958,18.958
2021-02-03 00:00:00,18.922,18.922,18.922,18.922,18.922
2021-02-04 00:00:00,19.083,19.083,19.083,19.083,19.083
2021-02-05 00:00:00,18.4,18.4,18.4,18.4,18.4
2021-02-08 00:00:00,17.4,17.4,17.4,17.4,17.4
2021-02-09 00:00:00,17.262,17.262,17.262,17.262,17.262
2021-02-10 00:00:00,17.063,17.063,17.063,17.063,17.063
2021-02-11 00:00:00,17.076,17.076,17.076,17.076,17.076
2021-02-12 00:00:00,17.087,17.087,17.087,17.087,17.087
2021-02-16 00:00:00,16.496,16.496,16.496,16.496,16.496
2021-02-17 00:00:00,16.277,16.277,16.277,16.277,16.277
2021-02-18 00:00:00,16.329,16.329,16.329,16.329,16.329
2021-02-19 00:00:00,16.396,16.396,16.396,16.396,16.396
2021-02-22 00:00:00,16.344,16.344,16.344,16.344,16.344
2021-02-23 00:00:00,16.297,16.297,16.297,16.297,16.297
2021-02-24 00:00:00,16.184,16.184,16.184,16.184,16.184
2021-02-25 00:00:00,16.185,16.185,16.185,16.185,16.185
2021-02-26 00:00:00,16.275,16.275,16.275,16.275,16.275
2021-03-01 00:00:00,15.696,15.696,15.696,15.696,15.696
2021-03-02 00:00:00,15.971,15.971,15.971,15.971,15.971
2021-03-03 00:00:00,15.928,15.928,15.928,15.928,15.928
2021-03-04 00:00:00,15.898,15.898,15.898,15.898,15.898
2021-03-05 00:00:00,15.65,15.65,15.65,15.65,15.65
2021-03-08 00:00:00,15.707,15.707,15.707,15.707,15.707
2021-03-09 00:00:00,15.592,15.592,15.592,15.592,15.592
2021-03-10 00:00:00,15.788,15.788,15.788,15.788,15.788
2021-03-11 00:00:00,14.966,14.966,14.966,14.966,14.966
2021-03-12 00:00:00,14.753,14.753,14.753,14.753,14.753
2021-03-15 00:00:00,14.775,14.775,14.775,14.775,14.775
2021-03-16 00:00:00,14.675,14.675,14.675,14.675,14.675
2021-03-17 00:00:00,14.755,14.755,14.755,14.755,14.755
2021-03-18 00:00:00,15.503,15.503,15.503,15.503,15.503
2021-03-19 00:00:00,15.893,15.893,15.893,15.893,15.893
2021-03-22 00:00:00,15.887,15.887,15.887,15.887,15.887
2021-03-23 00:00:00,16.306,16.306,16.306,16.306,16.306
2021-03-24 00:00:00,16.48,16.48,16.48,16.48,16.48
2021-03-25 00:00:00,16.436,16.436,16.436,16.436,16.436
2021-03-26 00:00:00,16.551,16.551,16.551,16.551,16.551
2021-03-29 00:00:00,16.369,16.369,16.369,16.369,16.369
2021-03-30 00:00:00,16.029,16.029,16.029,16.029,16.029
2021-03-31 00:00:00,16.338,16.338,16.338,16.338,16.338
2021-04-01 00:00:00,16.035,16.035,16.035,16.035,16.035
2021-04-02 00:00:00,16.035,16.035,16.035,16.035,16.035
2021-04-05 00:00:00,16.093,16.093,16.093,16.093,16.093
2021-04-06 00:00:00,16.074,16.074,16.074,16.074,16.074
2021-04-07 00:00:00,16.045,16.045,16.045,16.045,16.045
2021-04-08 00:00:00,15.88,15.88,15.88,15.88,15.88
2021-04-09 00:00:00,15.609,15.609,15.609,15.609,15.609
2021-04-12 00:00:00,16.074,16.074,16.074,16.074,16.074
2021-04-13 00:00:00,16.038,16.038,16.038,16.038,16.038
2021-04-14 00:00:00,15.791,15.791,15.791,15.791,15.791
2021-04-15 00:00:00,15.784,15.784,15.784,15.784,15.784
2021-04-16 00:00:00,15.715,15.715,15.715,15.715,15.715
2021-04-19 00:00:00,15.648,15.648,15.648,15.648,15.648
2021-04-20 00:00:00,15.832,15.832,15.832,15.832,15.832
2021-04-21 00:00:00,15.906,15.906,15.906,15.906,15.906
2021-04-22 00:00:00,15.892,15.892,15.892,15.892,15.892
2021-04-23 00:00:00,16.009,16.009,16.009,16.009,16.009
2021-04-26 00:00:00,16.042,16.042,16.042,16.042,16.042
2021-04-27 00:00:00,15.953,15.953,15.953,15.953,15.953
2021-04-28 00:00:00,15.709,15.709,15.709,15.709,15.709
2021-04-29 00:00:00,15.448,15.448,15.448,15.448,15.448
2021-04-30 00:00:00,15.656,15.656,15.656,15.656,15.656
2021-05-03 00:00:00,15.566,15.566,15.566,15.566,15.566
2021-05-04 00:00:00,15.247,15.247,15.247,15.247,15.247
2021-05-05 00:00:00,15.15,15.15,15.15,15.15,15.15
2021-05-06 00:00:00,14.962,14.962,14.962,14.962,14.962
2021-05-07 00:00:00,14.66,14.66,14.66,14.66,14.66
2021-05-10 00:00:00,14.193,14.193,14.193,14.193,14.193
2021-05-11 00:00:00,14.045,14.045,14.045,14.045,14.045
2021-05-12 00:00:00,13.872,13.872,13.872,13.872,13.872
2021-05-13 00:00:00,14.247,14.247,14.247,14.247,14.247
